nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
댄스 트레이닝복,7619,dance-team jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool3.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool3.png,일 년 내내,활동적인,스포츠#스테이지,Red,NA,Yes
위험한 탱크톱,8192,danger tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNDanger0.png,640,160,너굴 쇼핑 카탈로그,,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNDanger0.png,여름,활동적인,호러#릴렉스#바캉스,NA,NA,Yes
데님 재킷,3209,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim0.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim0.png,일 년 내내,심플한,데일리#아웃도어,Blue,NA,Yes
데님 재킷,11419,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim1.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim1.png,일 년 내내,심플한,데일리#아웃도어,Light blue,NA,Yes
데님 재킷,11420,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim2.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim2.png,일 년 내내,심플한,데일리#아웃도어,Navy blue,NA,Yes
데님 재킷,11421,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim3.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim3.png,일 년 내내,심플한,데일리#아웃도어,Black,NA,Yes
데님 재킷,11422,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim4.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim4.png,일 년 내내,심플한,데일리#아웃도어,White,NA,Yes
민소매 데님 재킷,3227,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim0.png,여름,활동적인,데일리#아웃도어#바캉스,Washed out,NA,Yes
민소매 데님 재킷,11423,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim1.png,여름,활동적인,데일리#아웃도어#바캉스,Blue,NA,Yes
민소매 데님 재킷,11424,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim2.png,여름,활동적인,데일리#아웃도어#바캉스,Navy blue,NA,Yes
민소매 데님 재킷,11425,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim3.png,여름,활동적인,데일리#아웃도어#바캉스,Black,NA,Yes
민소매 데님 재킷,11426,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim4.png,여름,활동적인,데일리#아웃도어#바캉스,White,NA,Yes
명탐정 옷,4681,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective0.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective0.png,일 년 내내,우아한,비즈니스,Brown,NA,Yes
명탐정 옷,9231,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective1.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective1.png,일 년 내내,우아한,비즈니스,Gray,NA,Yes
명탐정 옷,9232,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective2.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective2.png,일 년 내내,우아한,비즈니스,Beige,NA,Yes
다이너 앞치마,9815,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner0.png,840,210,에이블 시스터즈,에이블 시스터즈에만,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner0.png,일 년 내내,활동적인,비즈니스,Pink,NA,Yes
다이너 앞치마,12086,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner1.png,840,210,에이블 시스터즈,에이블 시스터즈에만,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner1.png,일 년 내내,활동적인,비즈니스,Red,NA,Yes
다이너 앞치마,12087,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner2.png,840,210,에이블 시스터즈,에이블 시스터즈에만,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner2.png,일 년 내내,활동적인,비즈니스,Blue,NA,Yes
다이너 앞치마,12088,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner3.png,840,210,에이블 시스터즈,에이블 시스터즈에만,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner3.png,일 년 내내,활동적인,비즈니스,Yellow,NA,Yes
다이너 앞치마,12089,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner4.png,840,210,에이블 시스터즈,에이블 시스터즈에만,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner4.png,일 년 내내,활동적인,비즈니스,Aquamarine,NA,Yes
다이너 앞치마,12090,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner5.png,840,210,에이블 시스터즈,에이블 시스터즈에만,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner5.png,일 년 내내,활동적인,비즈니스,Cream,NA,Yes
다이너 앞치마,12091,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner6.png,840,210,에이블 시스터즈,에이블 시스터즈에만,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner6.png,일 년 내내,활동적인,비즈니스,Black,NA,Yes
백의,3174,doctor's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat0.png,2160,540,에이블 시스터즈,에이블 시스터즈에만,하얀색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat0.png,일 년 내내,심플한,비즈니스,Red necktie,NA,Yes
백의,7794,doctor's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat1.png,2160,540,에이블 시스터즈,에이블 시스터즈에만,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat1.png,일 년 내내,심플한,비즈니스,Black necktie,NA,Yes
돌리 셔츠,9828,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly0.png,여름,귀여운,데일리#메르헨,Pink,NA,Yes
돌리 셔츠,11952,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly1.png,여름,귀여운,데일리#메르헨,Blue,NA,Yes
돌리 셔츠,11953,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly2.png,여름,귀여운,데일리#메르헨,Yellow,NA,Yes
돌리 셔츠,11954,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly3.png,여름,귀여운,데일리#메르헨,Purple,NA,Yes
물방울 우비,9775,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot0.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot0.png,일 년 내내,귀여운,아웃도어,Light blue,NA,Yes
물방울 우비,11922,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot1.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot1.png,일 년 내내,귀여운,아웃도어,Pink,NA,Yes
물방울 우비,11923,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot2.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot2.png,일 년 내내,귀여운,아웃도어,Green,NA,Yes
물방울 우비,11924,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot3.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot3.png,일 년 내내,귀여운,아웃도어,Blue,NA,Yes
물방울 우비,11925,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot4.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot4.png,일 년 내내,귀여운,아웃도어,Turquoise,NA,Yes
물방울 우비,11926,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot5.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot5.png,일 년 내내,귀여운,아웃도어,Gray,NA,Yes
더블릿,6029,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet0.png,1520,380,에이블 시스터즈,에이블 시스터즈에만,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet0.png,일 년 내내,심플한,포멀#스테이지#비즈니스,Black,NA,Yes
더블릿,8285,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet1.png,1520,380,에이블 시스터즈,에이블 시스터즈에만,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet1.png,일 년 내내,심플한,포멀#스테이지#비즈니스,Blue,NA,Yes
더블릿,8286,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet2.png,1520,380,에이블 시스터즈,에이블 시스터즈에만,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet2.png,일 년 내내,심플한,포멀#스테이지#비즈니스,Green,NA,Yes
더블릿,8287,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet3.png,1520,380,에이블 시스터즈,에이블 시스터즈에만,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet3.png,일 년 내내,심플한,포멀#스테이지#비즈니스,Red,NA,Yes
다운재킷,2778,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket0.png,겨울,활동적인,데일리#아웃도어,Blue,NA,Yes
다운재킷,8308,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket1.png,겨울,활동적인,데일리#아웃도어,Black,NA,Yes
다운재킷,8309,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket2.png,겨울,활동적인,데일리#아웃도어,Red,NA,Yes
다운재킷,8310,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket3.png,겨울,활동적인,데일리#아웃도어,White,NA,Yes
다운재킷,8311,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket4.png,겨울,활동적인,데일리#아웃도어,Green,NA,Yes
다운재킷,8312,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket5.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket5.png,겨울,활동적인,데일리#아웃도어,Yellow,NA,Yes
다운재킷,8313,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket6.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket6.png,겨울,활동적인,데일리#아웃도어,Orange,NA,Yes
다운재킷,8314,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket7.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket7.png,겨울,활동적인,데일리#아웃도어,Lime,NA,Yes
스키 다운 재킷,4735,down ski jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown0.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown0.png,겨울,활동적인,아웃도어#스포츠,Red & yellow,NA,Yes
스키 다운 재킷,8334,down ski jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown1.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,파란색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown1.png,겨울,활동적인,아웃도어#스포츠,Blue & green,NA,Yes
스키 다운 재킷,8335,down ski jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown2.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,파란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown2.png,겨울,활동적인,아웃도어#스포츠,Navy & blue,NA,Yes
스키 다운 재킷,8336,down ski jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown3.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,파란색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown3.png,겨울,활동적인,아웃도어#스포츠,Navy & red,NA,Yes
용 점퍼,3256,dragon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSukajandragonBlack.png,2000,500,에이블 시스터즈,에이블 시스터즈에만,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSukajandragonBlack.png,겨울,활동적인,아웃도어,NA,NA,Yes
아기자기한 스웨터,3635,dreamy sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLYumekawa0.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLYumekawa0.png,겨울,귀여운,메르헨#릴렉스,Pink,NA,Yes
아기자기한 스웨터,8001,dreamy sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLYumekawa1.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLYumekawa1.png,겨울,귀여운,메르헨#릴렉스,Blue,NA,Yes
와이셔츠,2823,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard0.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard0.png,일 년 내내,심플한,데일리#포멀#비즈니스,White,NA,Yes
와이셔츠,8337,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard1.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard1.png,일 년 내내,심플한,데일리#포멀#비즈니스,Gray,NA,Yes
와이셔츠,8338,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard2.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard2.png,일 년 내내,심플한,데일리#포멀#비즈니스,Mint,NA,Yes
와이셔츠,8339,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard3.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard3.png,일 년 내내,심플한,데일리#포멀#비즈니스,Pink,NA,Yes
와이셔츠,8340,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard4.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard4.png,일 년 내내,심플한,데일리#포멀#비즈니스,Blue,NA,Yes
