nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,Body Customize,Pattern Customize,Miles Price,Outdoor
좌식 의자,3622,floor seat,https://acnhcdn.com/latest/FtrIcon/FtrFloorchair_Remake_3_1.png,730,182,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,노란색,구매가능,No,1x1,3_1,Black,NA,Mustard yellow,Cushion,1,No,Yes,NA,No
좌식 의자,3622,floor seat,https://acnhcdn.com/latest/FtrIcon/FtrFloorchair_Remake_3_2.png,730,182,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,분홍색,구매가능,No,1x1,3_2,Black,NA,Peach,Cushion,1,No,Yes,NA,No
좌식 의자,3622,floor seat,https://acnhcdn.com/latest/FtrIcon/FtrFloorchair_Remake_3_3.png,730,182,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,파란색,구매가능,No,1x1,3_3,Black,NA,Deep blue,Cushion,1,No,Yes,NA,No
플라워 스탠드,7527,flower stand,https://acnhcdn.com/latest/FtrIcon/FtrStandflower_Remake_0_0.png,NFS,2880,제작,,컬러풀,초록색,비매품,Yes,1.5x1.5,0_0,Colorful,Variation,NA,NA,4,Yes,No,NA,No
플라워 스탠드,7527,flower stand,https://acnhcdn.com/latest/FtrIcon/FtrStandflower_Remake_1_0.png,NFS,2880,제작,,빨간색,초록색,비매품,Yes,1.5x1.5,1_0,Red,Variation,NA,NA,4,Yes,No,NA,No
플라워 스탠드,7527,flower stand,https://acnhcdn.com/latest/FtrIcon/FtrStandflower_Remake_2_0.png,NFS,2880,제작,,분홍색,초록색,비매품,Yes,1.5x1.5,2_0,Pink,Variation,NA,NA,4,Yes,No,NA,No
플라워 스탠드,7527,flower stand,https://acnhcdn.com/latest/FtrIcon/FtrStandflower_Remake_3_0.png,NFS,2880,제작,,노란색,초록색,비매품,Yes,1.5x1.5,3_0,Yellow,Variation,NA,NA,4,Yes,No,NA,No
플라워 스탠드,7527,flower stand,https://acnhcdn.com/latest/FtrIcon/FtrStandflower_Remake_4_0.png,NFS,2880,제작,,보라색,초록색,비매품,Yes,1.5x1.5,4_0,Purple,Variation,NA,NA,4,Yes,No,NA,No
플라워 스탠드,7527,flower stand,https://acnhcdn.com/latest/FtrIcon/FtrStandflower_Remake_5_0.png,NFS,2880,제작,,파란색,초록색,비매품,Yes,1.5x1.5,5_0,Blue,Variation,NA,NA,4,Yes,No,NA,No
플라워 스탠드,7527,flower stand,https://acnhcdn.com/latest/FtrIcon/FtrStandflower_Remake_6_0.png,NFS,2880,제작,,하얀색,초록색,비매품,Yes,1.5x1.5,6_0,White,Variation,NA,NA,4,Yes,No,NA,No
하늘 나는 원반,1447,flying saucer,https://acnhcdn.com/latest/FtrIcon/FtrUFO.png,NFS,15000,제작,,회색,회색,비매품,Yes,2x2,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
강당 의자,7529,folding chair,https://acnhcdn.com/latest/FtrIcon/FtrPipechair_Remake_0_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,파란색,회색,구매가능,No,1x1,0_0,Blue,NA,NA,NA,NA,No,No,NA,No
강당 의자,7529,folding chair,https://acnhcdn.com/latest/FtrIcon/FtrPipechair_Remake_1_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,초록색,회색,구매가능,No,1x1,1_0,Green,NA,NA,NA,NA,No,No,NA,No
강당 의자,7529,folding chair,https://acnhcdn.com/latest/FtrIcon/FtrPipechair_Remake_2_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,빨간색,회색,구매가능,No,1x1,2_0,Red,NA,NA,NA,NA,No,No,NA,No
강당 의자,7529,folding chair,https://acnhcdn.com/latest/FtrIcon/FtrPipechair_Remake_3_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,회색,구매가능,No,1x1,3_0,Brown,NA,NA,NA,NA,No,No,NA,No
강당 의자,7529,folding chair,https://acnhcdn.com/latest/FtrIcon/FtrPipechair_Remake_4_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,회색,구매가능,No,1x1,4_0,Black,NA,NA,NA,NA,No,No,NA,No
강당 의자,7529,folding chair,https://acnhcdn.com/latest/FtrIcon/FtrPipechair_Remake_5_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,회색,구매가능,No,1x1,5_0,White,NA,NA,NA,NA,No,No,NA,No
관절형 플로어 스탠드,4014,folding floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampArm_Remake_0_0.png,1900,475,너굴상점,증축 후 너굴상점의 일반 가구 영역,검정색,검정색,구매가능,No,1x1,0_0,Black,NA,NA,NA,NA,No,No,NA,No
관절형 플로어 스탠드,4014,folding floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampArm_Remake_1_0.png,1900,475,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,하얀색,구매가능,No,1x1,1_0,White,NA,NA,NA,NA,No,No,NA,No
관절형 플로어 스탠드,4014,folding floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampArm_Remake_2_0.png,1900,475,너굴상점,증축 후 너굴상점의 일반 가구 영역,노란색,노란색,구매가능,No,1x1,2_0,Yellow,NA,NA,NA,NA,No,No,NA,No
관절형 플로어 스탠드,4014,folding floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampArm_Remake_3_0.png,1900,475,너굴상점,증축 후 너굴상점의 일반 가구 영역,빨간색,빨간색,구매가능,No,1x1,3_0,Red,NA,NA,NA,NA,No,No,NA,No
관절형 플로어 스탠드,4014,folding floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampArm_Remake_4_0.png,1900,475,너굴상점,증축 후 너굴상점의 일반 가구 영역,파란색,파란색,구매가능,No,1x1,4_0,Blue,NA,NA,NA,NA,No,No,NA,No
관절형 플로어 스탠드,4014,folding floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampArm_Remake_5_0.png,1900,475,너굴상점,증축 후 너굴상점의 일반 가구 영역,하늘색,하늘색,구매가능,No,1x1,5_0,Light green,NA,NA,NA,NA,No,No,NA,No
관절형 플로어 스탠드,4014,folding floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampArm_Remake_6_0.png,1900,475,너굴상점,증축 후 너굴상점의 일반 가구 영역,회색,회색,구매가능,No,1x1,6_0,Gray,NA,NA,NA,NA,No,No,NA,No
관절형 플로어 스탠드,4014,folding floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampArm_Remake_7_0.png,1900,475,너굴상점,증축 후 너굴상점의 일반 가구 영역,회색,회색,구매가능,No,1x1,7_0,Silver,NA,NA,NA,NA,No,No,NA,No
테이블 축구,1177,foosball table,https://acnhcdn.com/latest/FtrIcon/FtrTablesoccer_Remake_0_0.png,2300,575,너굴상점,증축 후 너굴상점의 일반 가구 영역,주황색,초록색,구매가능,No,2x1,0_0,Brown,NA,NA,NA,NA,No,No,NA,No
테이블 축구,1177,foosball table,https://acnhcdn.com/latest/FtrIcon/FtrTablesoccer_Remake_1_0.png,2300,575,너굴상점,증축 후 너굴상점의 일반 가구 영역,갈색,초록색,구매가능,No,2x1,1_0,Dark brown,NA,NA,NA,NA,No,No,NA,No
테이블 축구,1177,foosball table,https://acnhcdn.com/latest/FtrIcon/FtrTablesoccer_Remake_2_0.png,2300,575,너굴상점,증축 후 너굴상점의 일반 가구 영역,파란색,초록색,구매가능,No,2x1,2_0,Blue,NA,NA,NA,NA,No,No,NA,No
운세 쿠키 왜건,12369,fortune-cookie cart,https://acnhcdn.com/latest/FtrIcon/FtrCompassFortuneshop.png,2600,650,너굴 쇼핑 프로모션,포켓캠프 닌텐도 어카운트 연동 후 선물 코드 입력,주황색,노란색,카탈로그 내 없음,No,2x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
분수,8031,fountain,https://acnhcdn.com/latest/FtrIcon/FtrFountain_Remake_0_0.png,NFS,11700,제작,,회색,회색,비매품,Yes,3x3,0_0,Gray,Color,NA,NA,7,Yes,No,NA,Yes
분수,8031,fountain,https://acnhcdn.com/latest/FtrIcon/FtrFountain_Remake_1_0.png,NFS,11700,제작,,갈색,갈색,비매품,Yes,3x3,1_0,Brown,Color,NA,NA,7,Yes,No,NA,Yes
분수,8031,fountain,https://acnhcdn.com/latest/FtrIcon/FtrFountain_Remake_2_0.png,NFS,11700,제작,,검정색,검정색,비매품,Yes,3x3,2_0,Black,Color,NA,NA,7,Yes,No,NA,Yes
분수,8031,fountain,https://acnhcdn.com/latest/FtrIcon/FtrFountain_Remake_3_0.png,NFS,11700,제작,,하얀색,하얀색,비매품,Yes,3x3,3_0,White,Color,NA,NA,7,Yes,No,NA,Yes
냉동고,4135,freezer,https://acnhcdn.com/latest/FtrIcon/FtrFreezer_Remake_0_0.png,3500,875,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,하얀색,구매가능,No,2x1,0_0,White,NA,NA,NA,NA,No,No,NA,No
냉동고,4135,freezer,https://acnhcdn.com/latest/FtrIcon/FtrFreezer_Remake_1_0.png,3500,875,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,검정색,구매가능,No,2x1,1_0,Black,NA,NA,NA,NA,No,No,NA,No
냉동고,4135,freezer,https://acnhcdn.com/latest/FtrIcon/FtrFreezer_Remake_2_0.png,3500,875,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,베이지색,구매가능,No,2x1,2_0,Beige,NA,NA,NA,NA,No,No,NA,No
냉동고,4135,freezer,https://acnhcdn.com/latest/FtrIcon/FtrFreezer_Remake_3_0.png,3500,875,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,회색,구매가능,No,2x1,3_0,Silver,NA,NA,NA,NA,No,No,NA,No
멋진 아이스박스,7838,fresh cooler,https://acnhcdn.com/latest/FtrIcon/FtrEventobjFishBox.png,NFS,450,낚시대회,,파란색,하얀색,비매품,No,2x1,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
얼음 아치,3499,frozen arch,https://acnhcdn.com/latest/FtrIcon/FtrIceGate_Remake_0_0.png,NFS,9000,제작,,하늘색,하늘색,비매품,Yes,3x1,0_0,Ice,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 아치,3499,frozen arch,https://acnhcdn.com/latest/FtrIcon/FtrIceGate_Remake_1_0.png,NFS,9000,제작,,파란색,파란색,비매품,Yes,3x1,1_0,Ice blue,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 아치,3499,frozen arch,https://acnhcdn.com/latest/FtrIcon/FtrIceGate_Remake_2_0.png,NFS,9000,제작,,분홍색,분홍색,비매품,Yes,3x1,2_0,Ice pink,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 아치,3499,frozen arch,https://acnhcdn.com/latest/FtrIcon/FtrIceGate_Remake_3_0.png,NFS,9000,제작,,노란색,노란색,비매품,Yes,3x1,3_0,Ice yellow,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 아치,3499,frozen arch,https://acnhcdn.com/latest/FtrIcon/FtrIceGate_Remake_4_0.png,NFS,9000,제작,,주황색,주황색,비매품,Yes,3x1,4_0,Ice orange,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 아치,3499,frozen arch,https://acnhcdn.com/latest/FtrIcon/FtrIceGate_Remake_5_0.png,NFS,9000,제작,,초록색,초록색,비매품,Yes,3x1,5_0,Ice green,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 아치,3499,frozen arch,https://acnhcdn.com/latest/FtrIcon/FtrIceGate_Remake_6_0.png,NFS,9000,제작,,보라색,보라색,비매품,Yes,3x1,6_0,Ice purple,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_0_0.png,NFS,9000,제작,,하늘색,갈색,비매품,Yes,2x2,0_0,Ice,Illumination,Brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_0_1.png,NFS,9000,제작,,하늘색,하얀색,비매품,Yes,2x2,0_1,Ice,Illumination,White,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_0_2.png,NFS,9000,제작,,하늘색,회색,비매품,Yes,2x2,0_2,Ice,Illumination,Gray,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_0_3.png,NFS,9000,제작,,하늘색,갈색,비매품,Yes,2x2,0_3,Ice,Illumination,Dark brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_1_0.png,NFS,9000,제작,,파란색,갈색,비매품,Yes,2x2,1_0,Ice blue,Illumination,Brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_1_1.png,NFS,9000,제작,,파란색,하얀색,비매품,Yes,2x2,1_1,Ice blue,Illumination,White,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_1_2.png,NFS,9000,제작,,파란색,회색,비매품,Yes,2x2,1_2,Ice blue,Illumination,Gray,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_1_3.png,NFS,9000,제작,,파란색,갈색,비매품,Yes,2x2,1_3,Ice blue,Illumination,Dark brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_2_0.png,NFS,9000,제작,,분홍색,갈색,비매품,Yes,2x2,2_0,Ice pink,Illumination,Brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_2_1.png,NFS,9000,제작,,분홍색,하얀색,비매품,Yes,2x2,2_1,Ice pink,Illumination,White,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_2_2.png,NFS,9000,제작,,분홍색,회색,비매품,Yes,2x2,2_2,Ice pink,Illumination,Gray,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_2_3.png,NFS,9000,제작,,분홍색,갈색,비매품,Yes,2x2,2_3,Ice pink,Illumination,Dark brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_3_0.png,NFS,9000,제작,,노란색,갈색,비매품,Yes,2x2,3_0,Ice yellow,Illumination,Brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_3_1.png,NFS,9000,제작,,노란색,하얀색,비매품,Yes,2x2,3_1,Ice yellow,Illumination,White,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_3_2.png,NFS,9000,제작,,노란색,회색,비매품,Yes,2x2,3_2,Ice yellow,Illumination,Gray,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_3_3.png,NFS,9000,제작,,노란색,갈색,비매품,Yes,2x2,3_3,Ice yellow,Illumination,Dark brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_4_0.png,NFS,9000,제작,,주황색,갈색,비매품,Yes,2x2,4_0,Ice orange,Illumination,Brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_4_1.png,NFS,9000,제작,,주황색,하얀색,비매품,Yes,2x2,4_1,Ice orange,Illumination,White,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_4_2.png,NFS,9000,제작,,주황색,회색,비매품,Yes,2x2,4_2,Ice orange,Illumination,Gray,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_4_3.png,NFS,9000,제작,,주황색,갈색,비매품,Yes,2x2,4_3,Ice orange,Illumination,Dark brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_5_0.png,NFS,9000,제작,,초록색,갈색,비매품,Yes,2x2,5_0,Ice green,Illumination,Brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_5_1.png,NFS,9000,제작,,초록색,하얀색,비매품,Yes,2x2,5_1,Ice green,Illumination,White,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_5_2.png,NFS,9000,제작,,초록색,회색,비매품,Yes,2x2,5_2,Ice green,Illumination,Gray,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_5_3.png,NFS,9000,제작,,초록색,갈색,비매품,Yes,2x2,5_3,Ice green,Illumination,Dark brown,Bedding,8,Yes,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_6_0.png,NFS,9000,제작,,보라색,갈색,비매품,Yes,2x2,6_0,Ice purple,Illumination,Brown,Bedding,8,No,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_6_1.png,NFS,9000,제작,,보라색,하얀색,비매품,Yes,2x2,6_1,Ice purple,Illumination,White,Bedding,8,No,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_6_2.png,NFS,9000,제작,,보라색,회색,비매품,Yes,2x2,6_2,Ice purple,Illumination,Gray,Bedding,8,No,Yes,NA,Yes
얼음 침대,3502,frozen bed,https://acnhcdn.com/latest/FtrIcon/FtrIceBedW_Remake_6_3.png,NFS,9000,제작,,보라색,갈색,비매품,Yes,2x2,6_3,Ice purple,Illumination,Dark brown,Bedding,8,No,Yes,NA,Yes
얼음 의자,3503,frozen chair,https://acnhcdn.com/latest/FtrIcon/FtrIceChairS_Remake_0_0.png,NFS,6200,제작,,하늘색,하늘색,비매품,Yes,1x1,0_0,Ice,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 의자,3503,frozen chair,https://acnhcdn.com/latest/FtrIcon/FtrIceChairS_Remake_1_0.png,NFS,6200,제작,,파란색,파란색,비매품,Yes,1x1,1_0,Ice blue,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 의자,3503,frozen chair,https://acnhcdn.com/latest/FtrIcon/FtrIceChairS_Remake_2_0.png,NFS,6200,제작,,분홍색,분홍색,비매품,Yes,1x1,2_0,Ice pink,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 의자,3503,frozen chair,https://acnhcdn.com/latest/FtrIcon/FtrIceChairS_Remake_3_0.png,NFS,6200,제작,,노란색,노란색,비매품,Yes,1x1,3_0,Ice yellow,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 의자,3503,frozen chair,https://acnhcdn.com/latest/FtrIcon/FtrIceChairS_Remake_4_0.png,NFS,6200,제작,,주황색,주황색,비매품,Yes,1x1,4_0,Ice orange,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 의자,3503,frozen chair,https://acnhcdn.com/latest/FtrIcon/FtrIceChairS_Remake_5_0.png,NFS,6200,제작,,초록색,초록색,비매품,Yes,1x1,5_0,Ice green,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 의자,3503,frozen chair,https://acnhcdn.com/latest/FtrIcon/FtrIceChairS_Remake_6_0.png,NFS,6200,제작,,보라색,보라색,비매품,Yes,1x1,6_0,Ice purple,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 카운터,3505,frozen counter,https://acnhcdn.com/latest/FtrIcon/FtrIceCounter_Remake_0_0.png,NFS,7000,제작,,하늘색,하늘색,비매품,Yes,2x1,0_0,Ice,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 카운터,3505,frozen counter,https://acnhcdn.com/latest/FtrIcon/FtrIceCounter_Remake_1_0.png,NFS,7000,제작,,파란색,파란색,비매품,Yes,2x1,1_0,Ice blue,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 카운터,3505,frozen counter,https://acnhcdn.com/latest/FtrIcon/FtrIceCounter_Remake_2_0.png,NFS,7000,제작,,분홍색,분홍색,비매품,Yes,2x1,2_0,Ice pink,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 카운터,3505,frozen counter,https://acnhcdn.com/latest/FtrIcon/FtrIceCounter_Remake_3_0.png,NFS,7000,제작,,노란색,노란색,비매품,Yes,2x1,3_0,Ice yellow,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 카운터,3505,frozen counter,https://acnhcdn.com/latest/FtrIcon/FtrIceCounter_Remake_4_0.png,NFS,7000,제작,,주황색,주황색,비매품,Yes,2x1,4_0,Ice orange,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 카운터,3505,frozen counter,https://acnhcdn.com/latest/FtrIcon/FtrIceCounter_Remake_5_0.png,NFS,7000,제작,,초록색,초록색,비매품,Yes,2x1,5_0,Ice green,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 카운터,3505,frozen counter,https://acnhcdn.com/latest/FtrIcon/FtrIceCounter_Remake_6_0.png,NFS,7000,제작,,보라색,보라색,비매품,Yes,2x1,6_0,Ice purple,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 파티션,3498,frozen partition,https://acnhcdn.com/latest/FtrIcon/FtrIceScreen_Remake_0_0.png,NFS,7400,제작,,하늘색,하늘색,비매품,Yes,2x0.5,0_0,Ice,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 파티션,3498,frozen partition,https://acnhcdn.com/latest/FtrIcon/FtrIceScreen_Remake_1_0.png,NFS,7400,제작,,파란색,파란색,비매품,Yes,2x0.5,1_0,Ice blue,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 파티션,3498,frozen partition,https://acnhcdn.com/latest/FtrIcon/FtrIceScreen_Remake_2_0.png,NFS,7400,제작,,분홍색,분홍색,비매품,Yes,2x0.5,2_0,Ice pink,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 파티션,3498,frozen partition,https://acnhcdn.com/latest/FtrIcon/FtrIceScreen_Remake_3_0.png,NFS,7400,제작,,노란색,노란색,비매품,Yes,2x0.5,3_0,Ice yellow,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 파티션,3498,frozen partition,https://acnhcdn.com/latest/FtrIcon/FtrIceScreen_Remake_4_0.png,NFS,7400,제작,,주황색,주황색,비매품,Yes,2x0.5,4_0,Ice orange,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 파티션,3498,frozen partition,https://acnhcdn.com/latest/FtrIcon/FtrIceScreen_Remake_5_0.png,NFS,7400,제작,,초록색,초록색,비매품,Yes,2x0.5,5_0,Ice green,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 파티션,3498,frozen partition,https://acnhcdn.com/latest/FtrIcon/FtrIceScreen_Remake_6_0.png,NFS,7400,제작,,보라색,보라색,비매품,Yes,2x0.5,6_0,Ice purple,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 기둥,3500,frozen pillar,https://acnhcdn.com/latest/FtrIcon/FtrIcePillar_Remake_0_0.png,NFS,6200,제작,,하늘색,하늘색,비매품,Yes,1x1,0_0,Ice,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 기둥,3500,frozen pillar,https://acnhcdn.com/latest/FtrIcon/FtrIcePillar_Remake_1_0.png,NFS,6200,제작,,파란색,파란색,비매품,Yes,1x1,1_0,Ice blue,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 기둥,3500,frozen pillar,https://acnhcdn.com/latest/FtrIcon/FtrIcePillar_Remake_2_0.png,NFS,6200,제작,,분홍색,분홍색,비매품,Yes,1x1,2_0,Ice pink,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 기둥,3500,frozen pillar,https://acnhcdn.com/latest/FtrIcon/FtrIcePillar_Remake_3_0.png,NFS,6200,제작,,노란색,노란색,비매품,Yes,1x1,3_0,Ice yellow,Illumination,NA,NA,7,Yes,No,NA,Yes
얼음 기둥,3500,frozen pillar,https://acnhcdn.com/latest/FtrIcon/FtrIcePillar_Remake_4_0.png,NFS,6200,제작,,주황색,주황색,비매품,Yes,1x1,4_0,Ice orange,Illumination,NA,NA,7,Yes,No,NA,Yes
