nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize
워터 저그,3960,handy water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_5_0.png,1400,350,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Colorful,White,For sale,No,1x1,5_0,Plaid,NA,NA,NA,NA,fitness,school,None,None,No,No
소라게 모형,7108,hermit crab model,https://acnhcdn.com/latest/FtrIcon/FtrInsectYadokariToy.png,NFS,3000,Flick,Trade 3 insects to receive a model in the mail the next day,White,Beige,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
크리스마스 양초,891,holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_0_0.png,NFS,600,Crafting,,Red,Brown,Not for sale,Yes,1x1,0_0,Red,Color,NA,NA,1,party,fancy,festive,None,Yes,No
크리스마스 양초,891,holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_1_0.png,NFS,600,Crafting,,Blue,White,Not for sale,Yes,1x1,1_0,Blue,Color,NA,NA,1,party,fancy,festive,None,Yes,No
크리스마스 양초,891,holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_2_0.png,NFS,600,Crafting,,Yellow,Brown,Not for sale,Yes,1x1,2_0,Gold,Color,NA,NA,1,party,fancy,festive,None,Yes,No
크리스마스 양초,891,holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_3_0.png,NFS,600,Crafting,,Brown,Brown,Not for sale,Yes,1x1,3_0,Brown,Color,NA,NA,1,party,fancy,festive,None,Yes,No
크리스마스 양초,891,holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_4_0.png,NFS,600,Crafting,,Pink,White,Not for sale,Yes,1x1,4_0,Pink,Color,NA,NA,1,party,fancy,festive,None,Yes,No
공부 세트,3968,homework set,https://acnhcdn.com/latest/FtrIcon/FtrStudySet.png,330,82,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Colorful,For sale,No,1x1,NA,NA,NA,NA,NA,NA,school,den,None,None,No,No
꿀벌 모형,5928,honeybee model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMitsubachiToy.png,NFS,600,Flick,Trade 3 insects to receive a model in the mail the next day,Yellow,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
코카서스장수풍뎅이 모형,7075,horned atlas model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKohkasasuohkabutoToy.png,NFS,24000,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
장수풍뎅이 모형,5938,horned dynastid model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKabutomushiToy.png,NFS,4050,Flick,Trade 3 insects to receive a model in the mail the next day,Brown,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
코끼리장수풍뎅이 모형,7110,horned elephant model,https://acnhcdn.com/latest/FtrIcon/FtrInsectZoukabutoToy.png,NFS,24000,Flick,Trade 3 insects to receive a model in the mail the next day,Beige,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
전갱이 모형,6932,horse mackerel model,https://acnhcdn.com/latest/FtrIcon/FtrFishAjiToy.png,NFS,450,C.J.,Trade 3 fish to receive a model in the mail the next day,Blue,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
모래시계,1892,hourglass,https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_0_0.png,660,165,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Light blue,For sale,No,1x1,0_0,Natural,NA,NA,NA,NA,kitchen,living room,None,None,No,No
모래시계,1892,hourglass,https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_1_0.png,660,165,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Pink,For sale,No,1x1,1_0,White,NA,NA,NA,NA,kitchen,living room,None,None,No,No
모래시계,1892,hourglass,https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_2_0.png,660,165,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,2_0,Black,NA,NA,NA,NA,kitchen,living room,None,None,No,No
모래시계,1892,hourglass,https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_3_0.png,660,165,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,Yellow,For sale,No,1x1,3_0,Brown,NA,NA,NA,NA,kitchen,living room,None,None,No,No
훌라 댄스 인형,690,hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_0_0.png,NFS,1200,Gulliver,,Colorful,Green,Not for sale,No,1x1,0_0,Green,Variation,NA,NA,2,folk art,ocean,None,None,Yes,No
훌라 댄스 인형,690,hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_1_0.png,NFS,1200,Gulliver,,Colorful,Red,Not for sale,No,1x1,1_0,Red,Variation,NA,NA,2,folk art,ocean,None,None,Yes,No
훌라 댄스 인형,690,hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_2_0.png,NFS,1200,Gulliver,,Colorful,Pink,Not for sale,No,1x1,2_0,Pink,Variation,NA,NA,2,folk art,ocean,None,None,Yes,No
훌라 댄스 인형,690,hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_3_0.png,NFS,1200,Gulliver,,Colorful,Light blue,Not for sale,No,1x1,3_0,Blue,Variation,NA,NA,2,folk art,ocean,None,None,Yes,No
훌라 댄스 인형,690,hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_4_0.png,NFS,1200,Gulliver,,Colorful,Yellow,Not for sale,No,1x1,4_0,Yellow,Variation,NA,NA,2,folk art,ocean,None,None,Yes,No
훌라 댄스 인형,690,hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_5_0.png,NFS,1200,Gulliver,,Colorful,Beige,Not for sale,No,1x1,5_0,Beige,Variation,NA,NA,2,folk art,ocean,None,None,Yes,No
가습기,1836,humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_0_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,White,For sale,No,1x1,0_0,White,NA,NA,NA,NA,office,living room,None,None,No,No
가습기,1836,humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_1_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,White,For sale,No,1x1,1_0,Natural,NA,NA,NA,NA,office,living room,None,None,No,No
가습기,1836,humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_2_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,White,For sale,No,1x1,2_0,Brown,NA,NA,NA,NA,office,living room,None,None,No,No
가습기,1836,humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_3_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Pink,For sale,No,1x1,3_0,Pink,NA,NA,NA,NA,office,living room,None,None,No,No
가습기,1836,humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_4_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Yellow,For sale,No,1x1,4_0,Yellow,NA,NA,NA,NA,office,living room,None,None,No,No
가습기,1836,humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_5_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Green,For sale,No,1x1,5_0,Green,NA,NA,NA,NA,office,living room,None,None,No,No
가습기,1836,humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_6_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Light blue,For sale,No,1x1,6_0,Blue,NA,NA,NA,NA,office,living room,None,None,No,No
가습기,1836,humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_7_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Purple,Purple,For sale,No,1x1,7_0,Purple,NA,NA,NA,NA,office,living room,None,None,No,No
히아신스 전등,7234,hyacinth lamp,https://acnhcdn.com/latest/FtrIcon/FtrFlowerLamp_Remake_0_0.png,NFS,3000,Crafting,,Purple,Brown,Not for sale,Yes,1x1,0_0,Purple,Flower color,NA,NA,4,fancy,None,flowers,None,Yes,No
히아신스 전등,7234,hyacinth lamp,https://acnhcdn.com/latest/FtrIcon/FtrFlowerLamp_Remake_1_0.png,NFS,3000,Crafting,,Blue,Brown,Not for sale,Yes,1x1,1_0,Blue,Flower color,NA,NA,4,fancy,None,flowers,None,Yes,No
히아신스 전등,7234,hyacinth lamp,https://acnhcdn.com/latest/FtrIcon/FtrFlowerLamp_Remake_2_0.png,NFS,3000,Crafting,,Yellow,Brown,Not for sale,Yes,1x1,2_0,Yellow,Flower color,NA,NA,4,fancy,None,flowers,None,Yes,No
향,997,incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_0_0.png,880,220,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Red,For sale,No,1x1,0_0,Rose,NA,NA,NA,NA,zen-style,living room,None,None,No,No
향,997,incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_1_0.png,880,220,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Brown,For sale,No,1x1,1_0,Sandalwood,NA,NA,NA,NA,zen-style,living room,None,None,No,No
향,997,incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_2_0.png,880,220,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Black,For sale,No,1x1,2_0,Deep sea,NA,NA,NA,NA,zen-style,living room,None,None,No,No
향,997,incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_3_0.png,880,220,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Beige,For sale,No,1x1,3_0,Forest,NA,NA,NA,NA,zen-style,living room,None,None,No,No
향,997,incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_4_0.png,880,220,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,White,For sale,No,1x1,4_0,Cherry blossoms,NA,NA,NA,NA,zen-style,living room,None,None,No,No
향,997,incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_5_0.png,880,220,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,Green,For sale,No,1x1,5_0,Tea,NA,NA,NA,NA,zen-style,living room,None,None,No,No
프루츠 워터 디스펜서,4107,infused-water dispenser,https://acnhcdn.com/latest/FtrIcon/FtrFruitswater.png,NFS,3000,Crafting,,Colorful,Colorful,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,kitchen,shop,fruits,None,No,No
다리미,1838,ironing set,https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_0.png,820,205,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,White,For sale,No,1x1,0_0,NA,NA,White,Handkerchief design,1,living room,None,None,None,No,Yes
다리미,1838,ironing set,https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_1.png,820,205,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Yellow,For sale,No,1x1,0_1,NA,NA,Yellow,Handkerchief design,1,living room,None,None,None,No,Yes
다리미,1838,ironing set,https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_2.png,820,205,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Pink,For sale,No,1x1,0_2,NA,NA,Pink,Handkerchief design,1,living room,None,None,None,No,Yes
다리미,1838,ironing set,https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_3.png,820,205,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Blue,For sale,No,1x1,0_3,NA,NA,Blue,Handkerchief design,1,living room,None,None,None,No,Yes
비단벌레 모형,7099,jewel beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTamamushiToy.png,NFS,7200,Flick,Trade 3 insects to receive a model in the mail the next day,Green,Green,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
시합을 알리는 공,1456,judge's bell,https://acnhcdn.com/latest/FtrIcon/FtrGong.png,920,230,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Brown,For sale,No,1x1,NA,NA,NA,NA,NA,NA,fitness,None,None,None,No,No
일본도,3407,katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_0_0.png,NFS,2500,Gulliver,,Black,Brown,Not for sale,No,2x1,0_0,Black,Variation,NA,NA,4,zen-style,folk art,None,None,Yes,No
일본도,3407,katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_1_0.png,NFS,2500,Gulliver,,Blue,Brown,Not for sale,No,2x1,1_0,Dark blue,Variation,NA,NA,4,zen-style,folk art,None,None,Yes,No
일본도,3407,katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_2_0.png,NFS,2500,Gulliver,,White,Brown,Not for sale,No,2x1,2_0,White,Variation,NA,NA,4,zen-style,folk art,None,None,Yes,No
일본도,3407,katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_3_0.png,NFS,2500,Gulliver,,Red,Brown,Not for sale,No,2x1,3_0,Red,Variation,NA,NA,4,zen-style,folk art,None,None,Yes,No
일본도,3407,katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_4_0.png,NFS,2500,Gulliver,,Beige,Brown,Not for sale,No,2x1,4_0,Gold,Variation,NA,NA,4,zen-style,folk art,None,None,Yes,No
주전자,724,kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettleJapan.png,710,177,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Black,For sale,No,1x1,NA,NA,NA,NA,NA,NA,kitchen,shop,None,None,No,No
케틀벨,7535,kettlebell,https://acnhcdn.com/latest/FtrIcon/FtrKettlebell_Remake_0_0.png,NFS,3750,Crafting,,Black,Black,Not for sale,Yes,1x1,0_0,Black,Body color,NA,NA,5,fitness,None,None,None,Yes,No
케틀벨,7535,kettlebell,https://acnhcdn.com/latest/FtrIcon/FtrKettlebell_Remake_1_0.png,NFS,3750,Crafting,,Red,Gray,Not for sale,Yes,1x1,1_0,Red,Body color,NA,NA,5,fitness,None,None,None,Yes,No
케틀벨,7535,kettlebell,https://acnhcdn.com/latest/FtrIcon/FtrKettlebell_Remake_2_0.png,NFS,3750,Crafting,,Blue,Gray,Not for sale,Yes,1x1,2_0,Blue,Body color,NA,NA,5,fitness,None,None,None,Yes,No
케틀벨,7535,kettlebell,https://acnhcdn.com/latest/FtrIcon/FtrKettlebell_Remake_3_0.png,NFS,3750,Crafting,,Yellow,Gray,Not for sale,Yes,1x1,3_0,Yellow,Body color,NA,NA,5,fitness,None,None,None,Yes,No
케틀벨,7535,kettlebell,https://acnhcdn.com/latest/FtrIcon/FtrKettlebell_Remake_4_0.png,NFS,3750,Crafting,,Green,Gray,Not for sale,Yes,1x1,4_0,Green,Body color,NA,NA,5,fitness,None,None,None,Yes,No
케틀벨,7535,kettlebell,https://acnhcdn.com/latest/FtrIcon/FtrKettlebell_Remake_5_0.png,NFS,3750,Crafting,,Pink,Gray,Not for sale,Yes,1x1,5_0,Pink,Body color,NA,NA,5,fitness,None,None,None,Yes,No
송사리 모형,6985,killifish model,https://acnhcdn.com/latest/FtrIcon/FtrFishMedakaToy.png,NFS,900,C.J.,Trade 3 fish to receive a model in the mail the next day,Yellow,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
왕연어 모형,6978,king salmon model,https://acnhcdn.com/latest/FtrIcon/FtrFishKingsalmonToy.png,NFS,5400,C.J.,Trade 3 fish to receive a model in the mail the next day,Gray,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
칼꽂이,7804,knife block,https://acnhcdn.com/latest/FtrIcon/FtrKniferack_Remake_0_0.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Black,For sale,No,1x1,0_0,Natural,NA,NA,NA,NA,kitchen,shop,None,None,No,No
칼꽂이,7804,knife block,https://acnhcdn.com/latest/FtrIcon/FtrKniferack_Remake_1_0.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Black,For sale,No,1x1,1_0,Silver,NA,NA,NA,NA,kitchen,shop,None,None,No,No
칼꽂이,7804,knife block,https://acnhcdn.com/latest/FtrIcon/FtrKniferack_Remake_2_0.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Brown,For sale,No,1x1,2_0,Black,NA,NA,NA,NA,kitchen,shop,None,None,No,No
비단잉어 모형,6991,koi model,https://acnhcdn.com/latest/FtrIcon/FtrFishNishikigoiToy.png,NFS,12000,C.J.,Trade 3 fish to receive a model in the mail the next day,Red,White,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
실험 세트,4016,lab-experiments set,https://acnhcdn.com/latest/FtrIcon/FtrExperimentset.png,6000,1500,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Colorful,Colorful,For sale,No,2x1,NA,NA,NA,NA,NA,NA,school,facility,None,None,No,No
무당벌레 모형,7102,ladybug model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTentoumushiToy.png,NFS,600,Flick,Trade 3 insects to receive a model in the mail the next day,Red,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
랜턴,1432,lantern,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_0_0.png,1900,475,Starting items,,Red,Red,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,outdoors,None,None,None,No,No
랜턴,1432,lantern,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_1_0.png,1900,475,Starting items,,Blue,Blue,For sale,No,1x1,1_0,Blue,NA,NA,NA,NA,outdoors,None,None,None,No,No
랜턴,1432,lantern,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_2_0.png,1900,475,Starting items,,Green,Green,For sale,No,1x1,2_0,Green,NA,NA,NA,NA,outdoors,None,None,None,No,No
랜턴,1432,lantern,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_3_0.png,1900,475,Starting items,,Yellow,Yellow,For sale,No,1x1,3_0,Yellow,NA,NA,NA,NA,outdoors,None,None,None,No,No
랜턴,1432,lantern,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_4_0.png,1900,475,Starting items,,Pink,Pink,For sale,No,1x1,4_0,Pink,NA,NA,NA,NA,outdoors,None,None,None,No,No
랜턴,1432,lantern,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_5_0.png,1900,475,Starting items,,Light blue,Light blue,For sale,No,1x1,5_0,Light blue,NA,NA,NA,NA,outdoors,None,None,None,No,No
랜턴,1432,lantern,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_6_0.png,1900,475,Starting items,,Black,Black,For sale,No,1x1,6_0,Black,NA,NA,NA,NA,outdoors,None,None,None,No,No
랜턴,1432,lantern,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_7_0.png,1900,475,Starting items,,Beige,Beige,For sale,No,1x1,7_0,Gold,NA,NA,NA,NA,outdoors,None,None,None,No,No
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_0.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Blue,For sale,No,1x1,0_0,Black,NA,Desktop,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_1.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,White,For sale,No,1x1,0_1,Black,NA,Search engine,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_2.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Colorful,For sale,No,1x1,0_2,Black,NA,Calculations,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_3.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Colorful,For sale,No,1x1,0_3,Black,NA,Web browsing,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_4.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Colorful,For sale,No,1x1,0_4,Black,NA,Online shopping,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_5.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Colorful,For sale,No,1x1,0_5,Black,NA,Chat tool,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_0.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Gray,Blue,For sale,No,1x1,1_0,Silver,NA,Desktop,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_1.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Gray,White,For sale,No,1x1,1_1,Silver,NA,Search engine,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_2.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Gray,Colorful,For sale,No,1x1,1_2,Silver,NA,Calculations,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_3.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Gray,Colorful,For sale,No,1x1,1_3,Silver,NA,Web browsing,Screen,7,office,living room,None,None,No,Yes
노트북,1850,laptop,https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_4.png,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Gray,Colorful,For sale,No,1x1,1_4,Silver,NA,Online shopping,Screen,7,office,living room,None,None,No,Yes
