Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Primary Shape,Secondary Shape
fishing waders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLWaders3.png,Gray,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,outdoorsy; sporty,For sale,Overall,L
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper0.png,Silver,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper1.png,Gold,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper2.png,Black,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper3.png,Pink,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
flapper dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper4.png,Green,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy0.png,Green,No,4800,1200,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Kimono,L
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy1.png,Red,No,4800,1200,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Kimono,L
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy2.png,Gold,No,4800,1200,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Kimono,L
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy3.png,Blue,No,4800,1200,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Kimono,L
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy4.png,White,No,4800,1200,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Kimono,L
flashy kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy5.png,Fuchsia,No,4800,1200,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Kimono,L
fleece pj's,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFleecepajama0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFleecepajama0.png,Pink,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,Overall,L
fleece pj's,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFleecepajama1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFleecepajama1.png,Beige,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,Overall,L
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant0.png,Navy blue,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale,Box,L
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant1.png,Black,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale,Box,L
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant2.png,Light blue,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale,Box,L
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant3.png,Red,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale,Box,L
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant4.png,Gray,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale,Box,L
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace0.png,Light blue,No,1820,455,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace1.png,Pink,No,1820,455,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace2.png,Blue,No,1820,455,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace3.png,Ruby red,No,1820,455,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace4.png,Orange,No,1820,455,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace5.png,Green,No,1820,455,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace6.png,Purple,No,1820,455,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace7.png,Black,No,1820,455,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H
flower-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHOneflower0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHOneflower0.png,Pink,No,1200,300,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,For sale,A-line,H
flower-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHOneflower1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHOneflower1.png,Green,No,1200,300,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,For sale,A-line,H
folk-dance outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLVolendam.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLVolendam.png,Red,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,Overall,L
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest0.png,Green,No,1540,385,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,For sale,Box,L
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest1.png,Brown,No,1540,385,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,For sale,Box,L
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest2.png,Purple,No,1540,385,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,For sale,Box,L
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest3.png,Pink,No,1540,385,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,For sale,Box,L
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest4.png,Pale blue,No,1540,385,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,For sale,Box,L
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLFrilled0.png,Pink,No,2000,500,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale,For sale,A-long,L
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLFrilled1.png,Brown,No,2000,500,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale,For sale,A-long,L
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLFrilled2.png,Green,No,2000,500,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale,For sale,A-long,L
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLFrilled3.png,Yellow,No,2000,500,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale,For sale,A-long,L
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFrog0.png,Green,No,1700,425,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,For sale,Overall,L
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFrog1.png,Blue,No,1700,425,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,For sale,Overall,L
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFrog2.png,Red,No,1700,425,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,For sale,Overall,L
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFrog3.png,Yellow,No,1700,425,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,For sale,Overall,L
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHSimple0.png,Brown,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,fairy tale; goth,For sale,Balloon,H
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHSimple1.png,Green,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,fairy tale; goth,For sale,Balloon,H
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHSimple2.png,Blue-gray,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,fairy tale; goth,For sale,Balloon,H
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSimple0.png,Brown,No,450,112,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,fairy tale; goth,For sale,Overall,L
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSimple1.png,Green,No,450,112,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,fairy tale; goth,For sale,Overall,L
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSimple2.png,Blue-gray,No,450,112,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,fairy tale; goth,For sale,Overall,L
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights0.png,Black,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,Overall,L
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights1.png,White,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,Overall,L
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights2.png,Red,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,Overall,L
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights3.png,Blue,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,Overall,L
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights4.png,Green,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,Overall,L
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights5.png,Pink,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,Overall,L
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights6.png,Gold,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,Overall,L
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights7.png,Silver,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,Overall,L
full-length dress with pearls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNPearl0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNPearl0.png,Black,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,A-long,N
full-length dress with pearls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNPearl1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNPearl1.png,Berry red,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,A-long,N
full-length dress with pearls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNPearl2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNPearl2.png,Beige,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,A-long,N
full-length dress with pearls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNPearl3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNPearl3.png,Green,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,A-long,N
gizzard-shad-sushi costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKohada.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKohada.png,White,No,1440,360,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,party; theatrical,For sale,Rib,N
gold armor,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPlatearmorGold.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPlatearmorGold.png,Gold,Yes,NFS,80000,1x1,Crafting,,All Year,Gorgeous,fairy tale; goth,Not for sale,Overall,L
grape dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNGrape.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNGrape.png,Purple,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,fairy tale; party; theatrical,For sale,A-line,N
gumdrop dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHPolkadotSpring0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHPolkadotSpring0.png,Pop,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,For sale,A-line,H
gumdrop dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHPolkadotSpring1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHPolkadotSpring1.png,Cool,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,For sale,A-line,H
