Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Catalog,Variant ID,Internal ID
Ed's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6545
Ed's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6545
Ed's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6545
Ed's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6545
Egbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn02_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6788
Egbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn02_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6788
Egbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn02_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6788
Egbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn02_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6788
Egbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn02_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6788
Egbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn02_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6788
Egbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn02_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6788
Egbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn02_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6788
Elise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6585
Elise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6585
Elise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk05_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6585
Elise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk05_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6585
Elise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk05_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6585
Elise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk05_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6585
Elise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk05_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6585
Elise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk05_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6585
Ellie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp07_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6480
Ellie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp07_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6480
Ellie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp07_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6480
Ellie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp07_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6480
Ellie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp07_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6480
Ellie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp07_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6480
Ellie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp07_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6480
Ellie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp07_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6480
Elmer's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6542
Elmer's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6542
Elmer's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6542
Elmer's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6542
Elmer's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6542
Elmer's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6542
Elmer's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6542
Elmer's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6542
Eloise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6476
Eloise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6476
Eloise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6476
Eloise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6476
Eloise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6476
Eloise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6476
Eloise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6476
Eloise's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6476
Elvis's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6574
Elvis's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6574
Elvis's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6574
Elvis's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6574
Elvis's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6574
Elvis's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6574
Elvis's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6574
Elvis's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6574
Erik's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer09_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6435
Erik's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer09_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6435
Erik's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer09_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6435
Erik's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer09_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6435
Erik's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer09_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6435
Erik's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer09_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6435
Erik's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer09_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6435
Erik's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer09_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6435
Eugene's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal10_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6563
Eugene's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal10_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6563
Eugene's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal10_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6563
Eugene's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal10_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6563
Eugene's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal10_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6563
Eugene's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal10_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6563
Eugene's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal10_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6563
Eugene's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal10_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6563
Eunice's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp02_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6692
Eunice's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp02_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6692
Eunice's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp02_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6692
Eunice's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp02_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6692
Eunice's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp02_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6692
Eunice's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp02_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6692
Eunice's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp02_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6692
Eunice's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp02_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6692
Fang's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol06_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6738
Fang's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol06_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6738
Fang's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol06_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6738
Fang's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol06_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6738
Fang's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6738
Fang's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6738
Fang's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6738
Fang's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6738
Fauna's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer00_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6807
Fauna's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer00_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6807
Fauna's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer00_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6807
Fauna's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer00_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6807
Fauna's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer00_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6807
Fauna's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer00_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6807
Fauna's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer00_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6807
Fauna's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer00_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6807
Felicity's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat17_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6763
Felicity's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat17_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6763
Felicity's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat17_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6763
Felicity's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat17_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6763
Felicity's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat17_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6763
Felicity's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat17_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6763
Felicity's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat17_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6763
Felicity's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat17_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6763
Filbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu02_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6706
Filbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu02_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6706
Filbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu02_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6706
Filbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu02_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6706
Filbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu02_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6706
Filbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu02_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6706
Filbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu02_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6706
Filbert's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu02_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6706
Flip's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk06_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6586
Flip's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk06_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6586
Flip's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk06_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6586
Flip's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk06_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6586
Flip's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6586
Flip's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6586
Flip's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6586
Flip's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6586
Flo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6642
Flo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6642
Flo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6642
Flo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6642
Flo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6642
Flo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6642
Flo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6642
Flo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6642
Flora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst09_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6618
Flora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst09_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6618
Flora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst09_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6618
Flora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst09_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6618
Flora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst09_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6618
Flora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst09_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6618
