Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize,Outdoor
1750,document stack,https://acnhcdn.com/latest/FtrIcon/FtrOfficePapers_Remake_0_2.png,1600,400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Red,For sale,Yes,1x1,0_2,NA,NA,Exam papers,Writing,2,office,den,None,None,No,Yes,No
1750,document stack,https://acnhcdn.com/latest/FtrIcon/FtrOfficePapers_Remake_0_3.png,1600,400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Black,For sale,Yes,1x1,0_3,NA,NA,Storyboards,Writing,2,office,den,None,None,No,Yes,No
1495,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_0_0.png,1600,400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Beige,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,child's room,fancy,None,None,No,No,No
1495,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_1_0.png,1600,400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Beige,For sale,No,1x1,1_0,Blue,NA,NA,NA,NA,child's room,fancy,None,None,No,No,No
1495,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_2_0.png,1600,400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Beige,For sale,No,1x1,2_0,Green,NA,NA,NA,NA,child's room,fancy,None,None,No,No,No
1495,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_3_0.png,1600,400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Beige,For sale,No,1x1,3_0,Pink,NA,NA,NA,NA,child's room,fancy,None,None,No,No,No
1495,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_4_0.png,1600,400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Beige,For sale,No,1x1,4_0,Purple,NA,NA,NA,NA,child's room,fancy,None,None,No,No,No
1495,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_5_0.png,1600,400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Beige,For sale,No,1x1,5_0,White,NA,NA,NA,NA,child's room,fancy,None,None,No,No,No
7837,dorado model,https://acnhcdn.com/latest/FtrIcon/FtrFishDoladoToy.png,NFS,45000,C.J.,Trade 3 fish to receive a model in the mail the next day,Yellow,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
7114,drone beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKanabunToy.png,NFS,600,Flick,Trade 3 insects to receive a model in the mail the next day,Green,Green,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
7066,dung beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectFunkorogashiToy.png,NFS,9000,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Beige,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
7074,earth-boring dung b. model,https://acnhcdn.com/latest/FtrIcon/FtrInsectSenchikoganeToy.png,NFS,900,Flick,Trade 3 insects to receive a model in the mail the next day,Purple,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
4071,electronics kit,https://acnhcdn.com/latest/FtrIcon/FtrElectronicset_Remake_0_0.png,1300,325,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Colorful,For sale,No,1x1,0_0,Green,NA,NA,NA,NA,school,facility,None,None,No,No,No
4071,electronics kit,https://acnhcdn.com/latest/FtrIcon/FtrElectronicset_Remake_1_0.png,1300,325,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Colorful,For sale,No,1x1,1_0,Black,NA,NA,NA,NA,school,facility,None,None,No,No,No
7086,emperor butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMorufuochoToy.png,NFS,12000,Flick,Trade 3 insects to receive a model in the mail the next day,Blue,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
954,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_0_0.png,5600,1400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Gray,For sale,No,1x1,0_0,Silver,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
954,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_1_0.png,5600,1400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,White,For sale,No,1x1,1_0,Red,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
954,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_2_0.png,5600,1400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,White,For sale,No,1x1,2_0,Yellow,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
954,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_3_0.png,5600,1400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Black,For sale,No,1x1,3_0,Blue,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
954,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_4_0.png,5600,1400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Brown,For sale,No,1x1,4_0,Green,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
954,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_5_0.png,5600,1400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,White,For sale,No,1x1,5_0,White,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
954,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_6_0.png,5600,1400,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Black,For sale,No,1x1,6_0,Black,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
4110,essay set,https://acnhcdn.com/latest/FtrIcon/FtrWriterset_Remake_0_0.png,650,162,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Black,For sale,No,1x1,0_0,Blank,NA,NA,NA,NA,den,None,None,None,No,No,No
4110,essay set,https://acnhcdn.com/latest/FtrIcon/FtrWriterset_Remake_1_0.png,650,162,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Black,For sale,No,1x1,1_0,Writer's block,NA,NA,NA,NA,den,None,None,None,No,No,No
4110,essay set,https://acnhcdn.com/latest/FtrIcon/FtrWriterset_Remake_2_0.png,650,162,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Black,For sale,No,1x1,2_0,In progress,NA,NA,NA,NA,den,None,None,None,No,No,No
4110,essay set,https://acnhcdn.com/latest/FtrIcon/FtrWriterset_Remake_3_0.png,650,162,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Black,For sale,No,1x1,3_0,Letter,NA,NA,NA,NA,den,None,None,None,No,No,No
7063,evening cicada model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHigurashiToy.png,NFS,1650,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
2772,fancy violin,https://acnhcdn.com/latest/FtrIcon/FtrViolin_Remake_0_0.png,140000,35000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Black,For sale,No,1x1,0_0,Natural,NA,NA,NA,NA,music,expensive,None,None,No,No,No
2772,fancy violin,https://acnhcdn.com/latest/FtrIcon/FtrViolin_Remake_1_0.png,140000,35000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Black,For sale,No,1x1,1_0,White,NA,NA,NA,NA,music,expensive,None,None,No,No,No
2772,fancy violin,https://acnhcdn.com/latest/FtrIcon/FtrViolin_Remake_2_0.png,140000,35000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Black,For sale,No,1x1,2_0,Black,NA,NA,NA,NA,music,expensive,None,None,No,No,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_0_0.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,White,For sale,No,1x1,0_0,White,NA,Document,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_0_1.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,White,For sale,No,1x1,0_1,White,NA,Graph,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_0_2.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,White,For sale,No,1x1,0_2,White,NA,Illustration,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_0_3.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,White,For sale,No,1x1,0_3,White,NA,Written note,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_1_0.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,White,For sale,No,1x1,1_0,Red,NA,Document,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_1_1.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,White,For sale,No,1x1,1_1,Red,NA,Graph,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_1_2.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,White,For sale,No,1x1,1_2,Red,NA,Illustration,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_1_3.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,White,For sale,No,1x1,1_3,Red,NA,Written note,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_2_0.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,White,For sale,No,1x1,2_0,Brown,NA,Document,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_2_1.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,White,For sale,No,1x1,2_1,Brown,NA,Graph,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_2_2.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,White,For sale,No,1x1,2_2,Brown,NA,Illustration,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_2_3.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,White,For sale,No,1x1,2_3,Brown,NA,Written note,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_3_0.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,3_0,Black,NA,Document,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_3_1.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,3_1,Black,NA,Graph,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_3_2.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,3_2,Black,NA,Illustration,Printout,1,office,None,None,None,No,Yes,No
4101,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_3_3.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,3_3,Black,NA,Written note,Printout,1,office,None,None,None,No,Yes,No
12230,festive top set,https://acnhcdn.com/latest/FtrIcon/FtrFestivaltop.png,NFS,320,Crafting,,Colorful,Red,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,party,fancy,festive,None,No,No,No
3963,film projector,https://acnhcdn.com/latest/FtrIcon/FtrProjector.png,2400,600,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Black,For sale,No,1x1,NA,NA,NA,NA,NA,NA,facility,None,None,None,No,No,No
7065,firefly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHotaruToy.png,NFS,900,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
5970,firewood,https://acnhcdn.com/latest/FtrIcon/FtrFirewood.png,NFS,960,Crafting,,Brown,Beige,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,garage,garden,None,None,No,No,Yes
5935,flea model,https://acnhcdn.com/latest/FtrIcon/FtrInsectNomiToy.png,NFS,210,Flick,Trade 3 insects to receive a model in the mail the next day,Brown,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
4094,floating-biotope planter,https://acnhcdn.com/latest/FtrIcon/FtrBiotope_Remake_0_0.png,1600,400,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Brown,Green,For sale,No,1x1,0_0,Brown,NA,NA,NA,NA,living room,garden,None,None,No,No,Yes
4094,floating-biotope planter,https://acnhcdn.com/latest/FtrIcon/FtrBiotope_Remake_1_0.png,1600,400,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Green,For sale,No,1x1,1_0,Artistic,NA,NA,NA,NA,living room,garden,None,None,No,No,Yes
4094,floating-biotope planter,https://acnhcdn.com/latest/FtrIcon/FtrBiotope_Remake_2_0.png,1600,400,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,White,Green,For sale,No,1x1,2_0,White,NA,NA,NA,NA,living room,garden,None,None,No,No,Yes
4094,floating-biotope planter,https://acnhcdn.com/latest/FtrIcon/FtrBiotope_Remake_3_0.png,1600,400,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,Green,For sale,No,1x1,3_0,Black,NA,NA,NA,NA,living room,garden,None,None,No,No,Yes
7260,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_0_0.png,890,222,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Yellow,Red,For sale,No,1x1,0_0,Warning,NA,NA,NA,NA,garage,facility,None,None,No,No,No
7260,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_1_0.png,890,222,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Yellow,Red,For sale,No,1x1,1_0,Stop,NA,NA,NA,NA,garage,facility,None,None,No,No,No
7260,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_2_0.png,890,222,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Yellow,Red,For sale,No,1x1,2_0,No Entry,NA,NA,NA,NA,garage,facility,None,None,No,No,No
7260,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_3_0.png,890,222,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Yellow,Red,For sale,No,1x1,3_0,Slippery,NA,NA,NA,NA,garage,facility,None,None,No,No,No
7260,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_4_0.png,890,222,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Yellow,Red,For sale,No,1x1,4_0,No Parking,NA,NA,NA,NA,garage,facility,None,None,No,No,No
7060,fly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHaeToy.png,NFS,180,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
4381,football,https://acnhcdn.com/latest/FtrIcon/FtrFootball.png,400,100,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Orange,White,For sale,No,1x1,NA,NA,NA,NA,NA,NA,fitness,school,None,None,No,No,Yes
6940,football fish model,https://acnhcdn.com/latest/FtrIcon/FtrFishChouchinankouToy.png,NFS,7500,C.J.,Trade 3 fish to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
3961,fortune-telling set,https://acnhcdn.com/latest/FtrIcon/FtrPsychicset_Remake_0_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Purple,For sale,No,1x1,0_0,Purple,NA,NA,NA,NA,child's room,horror,None,None,No,No,No
3961,fortune-telling set,https://acnhcdn.com/latest/FtrIcon/FtrPsychicset_Remake_1_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Purple,Black,For sale,No,1x1,1_0,Black,NA,NA,NA,NA,child's room,horror,None,None,No,No,No
8418,fragrance diffuser,https://acnhcdn.com/latest/FtrIcon/FtrAromadiffuser_Remake_0_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Beige,For sale,No,1x1,0_0,White,NA,NA,NA,NA,living room,None,None,None,No,No,No
8418,fragrance diffuser,https://acnhcdn.com/latest/FtrIcon/FtrAromadiffuser_Remake_1_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Brown,For sale,No,1x1,1_0,Yellow,NA,NA,NA,NA,living room,None,None,None,No,No,No
8418,fragrance diffuser,https://acnhcdn.com/latest/FtrIcon/FtrAromadiffuser_Remake_2_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Pink,For sale,No,1x1,2_0,Pink,NA,NA,NA,NA,living room,None,None,None,No,No,No
8418,fragrance diffuser,https://acnhcdn.com/latest/FtrIcon/FtrAromadiffuser_Remake_3_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Green,For sale,No,1x1,3_0,Green,NA,NA,NA,NA,living room,None,None,None,No,No,No
8418,fragrance diffuser,https://acnhcdn.com/latest/FtrIcon/FtrAromadiffuser_Remake_4_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Black,For sale,No,1x1,4_0,Blue,NA,NA,NA,NA,living room,None,None,None,No,No,No
10244,fragrance sticks,https://acnhcdn.com/latest/FtrIcon/FtrAromastick_Remake_0_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Beige,For sale,No,1x1,0_0,Green,NA,NA,NA,NA,living room,fancy,None,None,No,No,No
10244,fragrance sticks,https://acnhcdn.com/latest/FtrIcon/FtrAromastick_Remake_1_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Beige,For sale,No,1x1,1_0,Blue,NA,NA,NA,NA,living room,fancy,None,None,No,No,No
10244,fragrance sticks,https://acnhcdn.com/latest/FtrIcon/FtrAromastick_Remake_2_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,Beige,For sale,No,1x1,2_0,Brown,NA,NA,NA,NA,living room,fancy,None,None,No,No,No
10244,fragrance sticks,https://acnhcdn.com/latest/FtrIcon/FtrAromastick_Remake_3_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Beige,For sale,No,1x1,3_0,Black,NA,NA,NA,NA,living room,fancy,None,None,No,No,No
6946,freshwater goby model,https://acnhcdn.com/latest/FtrIcon/FtrFishDonkoToy.png,NFS,1200,C.J.,Trade 3 fish to receive a model in the mail the next day,Brown,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
6962,frog model,https://acnhcdn.com/latest/FtrIcon/FtrFishKaeruToy.png,NFS,360,C.J.,Trade 3 fish to receive a model in the mail the next day,Green,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
4279,frozen-treat set,https://acnhcdn.com/latest/FtrIcon/FtrIceCandy_Remake_0_0.png,NFS,5400,Crafting,,Light blue,Beige,Not for sale,Yes,1x1,0_0,Soda,Flavor,NA,NA,7,freezing cold,child's room,frozen,None,Yes,No,No
4279,frozen-treat set,https://acnhcdn.com/latest/FtrIcon/FtrIceCandy_Remake_1_0.png,NFS,5400,Crafting,,Light blue,Beige,Not for sale,Yes,1x1,1_0,Vanilla & chocolate,Flavor,NA,NA,7,freezing cold,child's room,frozen,None,Yes,No,No
4279,frozen-treat set,https://acnhcdn.com/latest/FtrIcon/FtrIceCandy_Remake_2_0.png,NFS,5400,Crafting,,Light blue,Yellow,Not for sale,Yes,1x1,2_0,Citrus,Flavor,NA,NA,7,freezing cold,child's room,frozen,None,Yes,No,No
4279,frozen-treat set,https://acnhcdn.com/latest/FtrIcon/FtrIceCandy_Remake_3_0.png,NFS,5400,Crafting,,Light blue,Colorful,Not for sale,Yes,1x1,3_0,Berry,Flavor,NA,NA,7,freezing cold,child's room,frozen,None,Yes,No,No
4279,frozen-treat set,https://acnhcdn.com/latest/FtrIcon/FtrIceCandy_Remake_4_0.png,NFS,5400,Crafting,,Light blue,Colorful,Not for sale,Yes,1x1,4_0,Kiwifruit,Flavor,NA,NA,7,freezing cold,child's room,frozen,None,Yes,No,No
4279,frozen-treat set,https://acnhcdn.com/latest/FtrIcon/FtrIceCandy_Remake_5_0.png,NFS,5400,Crafting,,Light blue,Colorful,Not for sale,Yes,1x1,5_0,Chocolate mint,Flavor,NA,NA,7,freezing cold,child's room,frozen,None,Yes,No,No
975,fruit basket,https://acnhcdn.com/latest/FtrIcon/FtrFruitbasket.png,NFS,1000,Crafting,,Colorful,Beige,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,kitchen,fancy,fruits,None,No,No,No
4104,frying pan,https://acnhcdn.com/latest/FtrIcon/FtrPan_Remake_0_0.png,NFS,1500,Crafting,,Black,Black,Not for sale,Yes,1x1,0_0,Empty,Dish,NA,NA,2,kitchen,shop,None,None,Yes,No,No
