Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Internal ID
elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail1.png,Blue,No,1100,275,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale,9184
elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail2.png,Orange,No,1100,275,Orange,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale,9185
elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail3.png,Green,No,1100,275,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale,9186
elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail4.png,Purple,No,1100,275,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale,9187
elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail5.png,Black,No,1100,275,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale,9188
embellished denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWidePrintdenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWidePrintdenim0.png,Blue,No,1300,325,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,everyday; outdoorsy,For sale,5459
embellished denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWidePrintdenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWidePrintdenim1.png,Light blue,No,1300,325,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,everyday; outdoorsy,For sale,9539
embellished denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWidePrintdenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWidePrintdenim2.png,Black,No,1300,325,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,everyday; outdoorsy,For sale,9540
embroidered floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEmbroidery0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEmbroidery0.png,Green,No,1320,330,Green,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy; vacation,For sale,4547
embroidered floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEmbroidery1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEmbroidery1.png,Blue,No,1320,330,Blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy; vacation,For sale,8736
embroidered floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEmbroidery2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEmbroidery2.png,Berry red,No,1320,330,Red,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy; vacation,For sale,8737
embroidered-pattern skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongGeometric0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongGeometric0.png,Blue,No,1100,275,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale,4548
embroidered-pattern skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongGeometric1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongGeometric1.png,Green,No,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale,8738
embroidered-pattern skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongGeometric2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongGeometric2.png,Red,No,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale,8739
explorer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfExplorer0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfExplorer0.png,Camel,No,1040,260,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale,9841
explorer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfExplorer1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfExplorer1.png,Avocado,No,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale,12068
explorer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfExplorer2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfExplorer2.png,Beige,No,1040,260,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale,12069
explorer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfExplorer3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfExplorer3.png,Blue,No,1040,260,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale,12070
faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur0.png,Light blue,No,1440,360,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale,5415
faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur1.png,Pink,No,1440,360,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale,8794
faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur2.png,Red,No,1440,360,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale,8795
faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur3.png,Purple,No,1440,360,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale,8796
faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur4.png,Yellow,No,1440,360,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale,8797
faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton0.png,Beige,No,1560,390,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale,5704
faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton1.png,Pink,No,1560,390,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale,11335
faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton2.png,Green,No,1560,390,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale,11336
faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton3.png,Black,No,1560,390,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale,11337
faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton4.png,Gray,No,1560,390,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale,11338
flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare0.png,Red,No,1140,285,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,4614
flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare1.png,Black,No,1140,285,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,8790
flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare2.png,Pink,No,1140,285,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,8791
flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare3.png,Mint,No,1140,285,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,8792
flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare4.png,Light blue,No,1140,285,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,8793
flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy0.png,White,No,1300,325,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale,3408
flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy1.png,Black,No,1300,325,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale,11354
flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy2.png,Purple,No,1300,325,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale,11355
flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy3.png,Berry red,No,1300,325,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale,11356
flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy4.png,Aquamarine,No,1300,325,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale,11357
flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy5.png,Yellow,No,1300,325,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale,11358
floral lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLace0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLace0.png,Light blue,No,1320,330,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; formal; party; vacation,For sale,4612
floral lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLace1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLace1.png,Pink,No,1320,330,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; formal; party; vacation,For sale,11649
floral lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLace2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLace2.png,Blue,No,1320,330,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; formal; party; vacation,For sale,11650
floral lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLace3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLace3.png,Ruby red,No,1320,330,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; formal; party; vacation,For sale,11651
floral lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLace4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLace4.png,Orange,No,1320,330,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; formal; party; vacation,For sale,11652
floral lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLace5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLace5.png,Green,No,1320,330,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; formal; party; vacation,For sale,11653
floral lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLace6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLace6.png,Purple,No,1320,330,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; formal; party; vacation,For sale,11654
floral lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLace7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLace7.png,Black,No,1320,330,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; formal; party; vacation,For sale,11655
floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongFlower0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongFlower0.png,Light blue,No,1100,275,Light blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; comfy; vacation,For sale,5925
floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongFlower1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongFlower1.png,Yellow,No,1100,275,Yellow,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; comfy; vacation,For sale,8755
floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongFlower2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongFlower2.png,Pink,No,1100,275,Pink,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; fairy tale; comfy; vacation,For sale,8756
football pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalAmericanfootball0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalAmericanfootball0.png,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,9844
football pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalAmericanfootball1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalAmericanfootball1.png,White,No,980,245,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12059
football pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalAmericanfootball2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalAmericanfootball2.png,Yellow,No,980,245,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12060
football pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalAmericanfootball3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalAmericanfootball3.png,Berry red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12061
football pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalAmericanfootball4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalAmericanfootball4.png,Blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12062
football pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalAmericanfootball5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalAmericanfootball5.png,Turquoise,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12063
football pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalAmericanfootball6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalAmericanfootball6.png,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12064
football pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalAmericanfootball7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalAmericanfootball7.png,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12065
formal shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfFormal0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfFormal0.png,White,No,840,210,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal; outdoorsy; vacation,For sale,4372
