Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Primary Shape,Secondary Shape,Villager Equippable
8984,fancy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHaregi1.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Green,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi1.png,Winter,Gorgeous,formal; party,Green,Kimono,L,Yes
8985,fancy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHaregi2.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi2.png,Winter,Gorgeous,formal; party,Indigo blue,Kimono,L,Yes
8986,fancy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHaregi3.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Pink,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi3.png,Winter,Gorgeous,formal; party,Pink,Kimono,L,Yes
8987,fancy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHaregi4.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Purple,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi4.png,Winter,Gorgeous,formal; party,Purple,Kimono,L,Yes
8988,fancy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHaregi5.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Light blue,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi5.png,Winter,Gorgeous,formal; party,Aqua,Kimono,L,Yes
8989,fancy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHaregi6.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Orange,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi6.png,Winter,Gorgeous,formal; party,Pale orange,Kimono,L,Yes
8990,fancy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHaregi7.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Green,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHaregi7.png,Winter,Gorgeous,formal; party,Parrot green,Kimono,L,Yes
3131,fancy party dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHParty0.png,2400,600,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHParty0.png,All Year,Elegant,formal; party,Blue,Box,H,Yes
7922,fancy party dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHParty1.png,2400,600,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHParty1.png,All Year,Elegant,formal; party,Pink,Box,H,Yes
7923,fancy party dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHParty2.png,2400,600,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHParty2.png,All Year,Elegant,formal; party,Green,Box,H,Yes
7924,fancy party dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHParty3.png,2400,600,Able Sisters,Available from Able Sisters shop only,Beige,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHParty3.png,All Year,Elegant,formal; party,Beige,Box,H,Yes
5830,farmer overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarm0.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm0.png,All Year,Active,everyday; outdoorsy; work,Red,Overall,L,Yes
9477,farmer overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarm1.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm1.png,All Year,Active,everyday; outdoorsy; work,Green,Overall,L,Yes
9478,farmer overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarm2.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm2.png,All Year,Active,everyday; outdoorsy; work,Blue,Overall,L,Yes
9479,farmer overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarm3.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm3.png,All Year,Active,everyday; outdoorsy; work,Yellow,Overall,L,Yes
9480,farmer overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarm4.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarm4.png,All Year,Active,everyday; outdoorsy; work,Gray,Overall,L,Yes
3435,fashionable royal dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLClassic0.png,6000,1500,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic0.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Green,Dress,L,Yes
8238,fashionable royal dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLClassic1.png,6000,1500,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic1.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Blue,Dress,L,Yes
8239,fashionable royal dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLClassic2.png,6000,1500,Able Sisters,Available from Able Sisters shop only,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic2.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Yellow,Dress,L,Yes
8240,fashionable royal dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLClassic3.png,6000,1500,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic3.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Pink,Dress,L,Yes
8241,fashionable royal dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLClassic4.png,6000,1500,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLClassic4.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Purple,Dress,L,Yes
3135,festive dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNXmasRed.png,2400,600,Able Sisters,Available from Able Sisters shop only during Festive Season,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNXmasRed.png,All Year,Cute,fairy tale; party,Red,Balloon,N,Yes
3169,festive-tree dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNXmastreeNormal0.png,2240,560,Able Sisters,Available from Able Sisters shop only during Festive Season,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal0.png,All Year,Cute,fairy tale; party,Green & white,A-line,N,Yes
9488,festive-tree dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNXmastreeNormal1.png,2240,560,Able Sisters,Available from Able Sisters shop only during Festive Season,Green,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal1.png,All Year,Cute,fairy tale; party,Green & blue,A-line,N,Yes
9489,festive-tree dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNXmastreeNormal2.png,2240,560,Able Sisters,Available from Able Sisters shop only during Festive Season,Green,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal2.png,All Year,Cute,fairy tale; party,Green & red,A-line,N,Yes
9490,festive-tree dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNXmastreeNormal3.png,2240,560,Able Sisters,Available from Able Sisters shop only during Festive Season,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal3.png,All Year,Cute,fairy tale; party,Pink,A-line,N,Yes
9491,festive-tree dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNXmastreeNormal4.png,2240,560,Able Sisters,Available from Able Sisters shop only during Festive Season,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal4.png,All Year,Cute,fairy tale; party,Gold,A-line,N,Yes
9492,festive-tree dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNXmastreeNormal5.png,2240,560,Able Sisters,,Gray,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNXmastreeNormal5.png,All Year,Cute,fairy tale; party,Silver,A-line,N,Yes
5404,figure-skating costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFigure0.png,2880,720,Able Sisters,Available from Able Sisters shop only,Light blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure0.png,All Year,Active,sporty; theatrical; work,Blue,Overall,L,Yes
9522,figure-skating costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFigure1.png,2880,720,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure1.png,All Year,Active,sporty; theatrical; work,Red,Overall,L,Yes
9523,figure-skating costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFigure2.png,2880,720,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure2.png,All Year,Active,sporty; theatrical; work,Green,Overall,L,Yes
9524,figure-skating costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFigure3.png,2880,720,Able Sisters,Available from Able Sisters shop only,Purple,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure3.png,All Year,Active,sporty; theatrical; work,Purple,Overall,L,Yes
9525,figure-skating costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFigure4.png,2880,720,Able Sisters,Available from Able Sisters shop only,Pink,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure4.png,All Year,Active,sporty; theatrical; work,Pink,Overall,L,Yes
9526,figure-skating costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFigure5.png,2880,720,Able Sisters,Available from Able Sisters shop only,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure5.png,All Year,Active,sporty; theatrical; work,Yellow,Overall,L,Yes
9527,figure-skating costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFigure6.png,2880,720,Able Sisters,Available from Able Sisters shop only,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFigure6.png,All Year,Active,sporty; theatrical; work,Black,Overall,L,Yes
5393,figure-skating dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFigure0.png,2880,720,Able Sisters,Available from Able Sisters shop only,Light blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure0.png,All Year,Active,sporty; theatrical; work,Blue,Balloon,N,Yes
9516,figure-skating dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFigure1.png,2880,720,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure1.png,All Year,Active,sporty; theatrical; work,Red,Balloon,N,Yes
9517,figure-skating dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFigure2.png,2880,720,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure2.png,All Year,Active,sporty; theatrical; work,Green,Balloon,N,Yes
9518,figure-skating dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFigure3.png,2880,720,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure3.png,All Year,Active,sporty; theatrical; work,Purple,Balloon,N,Yes
9519,figure-skating dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFigure4.png,2880,720,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure4.png,All Year,Active,sporty; theatrical; work,Pink,Balloon,N,Yes
9520,figure-skating dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFigure5.png,2880,720,Able Sisters,Available from Able Sisters shop only,Yellow,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure5.png,All Year,Active,sporty; theatrical; work,Yellow,Balloon,N,Yes
9521,figure-skating dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFigure6.png,2880,720,Able Sisters,Available from Able Sisters shop only,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFigure6.png,All Year,Active,sporty; theatrical; work,Black,Balloon,N,Yes
3420,firefighter uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLFirefighter0.png,2240,560,Able Sisters,Available from Able Sisters shop only,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter0.png,All Year,Active,work,Black,Salopette,L,Yes
9455,firefighter uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLFirefighter1.png,2240,560,Able Sisters,Available from Able Sisters shop only,Orange,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter1.png,All Year,Active,work,Flame orange,Salopette,L,Yes
9456,firefighter uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLFirefighter2.png,2240,560,Able Sisters,Available from Able Sisters shop only,Brown,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter2.png,All Year,Active,work,Brown,Salopette,L,Yes
9457,firefighter uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLFirefighter3.png,2240,560,Able Sisters,Available from Able Sisters shop only,Yellow,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter3.png,All Year,Active,work,Lime yellow,Salopette,L,Yes
9458,firefighter uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLFirefighter4.png,2240,560,Able Sisters,Available from Able Sisters shop only,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLFirefighter4.png,All Year,Active,work,Avocado,Salopette,L,Yes
4328,fishing waders,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLWaders0.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders0.png,All Year,Simple,outdoorsy; sporty,Avocado,Overall,L,Yes
8628,fishing waders,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLWaders1.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders1.png,All Year,Simple,outdoorsy; sporty,Orange,Overall,L,Yes
8629,fishing waders,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLWaders2.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders2.png,All Year,Simple,outdoorsy; sporty,Navy blue,Overall,L,Yes
8630,fishing waders,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLWaders3.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLWaders3.png,All Year,Simple,outdoorsy; sporty,Gray,Overall,L,Yes
5817,flapper dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper0.png,2600,650,Able Sisters,Available from Able Sisters shop only,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper0.png,All Year,Gorgeous,party; theatrical,Silver,Box,N,Yes
7886,flapper dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper1.png,2600,650,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper1.png,All Year,Gorgeous,party; theatrical,Gold,Box,N,Yes
7887,flapper dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper2.png,2600,650,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper2.png,All Year,Gorgeous,party; theatrical,Black,Box,N,Yes
7888,flapper dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper3.png,2600,650,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper3.png,All Year,Gorgeous,party; theatrical,Pink,Box,N,Yes
7889,flapper dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNFlapper4.png,2600,650,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNFlapper4.png,All Year,Gorgeous,party; theatrical,Green,Box,N,Yes
5797,flashy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy0.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy0.png,All Year,Gorgeous,party; theatrical,Green,Kimono,L,Yes
8991,flashy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy1.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy1.png,All Year,Gorgeous,party; theatrical,Red,Kimono,L,Yes
8992,flashy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy2.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy2.png,All Year,Gorgeous,party; theatrical,Gold,Kimono,L,Yes
8993,flashy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy3.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy3.png,All Year,Gorgeous,party; theatrical,Blue,Kimono,L,Yes
8994,flashy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy4.png,4800,1200,Able Sisters,Available from Able Sisters shop only,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy4.png,All Year,Gorgeous,party; theatrical,White,Kimono,L,Yes
8995,flashy kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLGaudy5.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Purple,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLGaudy5.png,All Year,Gorgeous,party; theatrical,Fuchsia,Kimono,L,Yes
4359,fleece pj's,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFleecepajama0.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFleecepajama0.png,Winter,Cute,fairy tale; comfy,Pink,Overall,L,Yes
