nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Catalog
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_5.png,Cherry,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_6.png,Cherry,NA,Pop logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_7.png,Cherry,NA,Cute logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_0.png,Sunburst,NA,None,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_1.png,Sunburst,NA,Familiar logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_2.png,Sunburst,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_3.png,Sunburst,NA,Rock logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_4.png,Sunburst,NA,Emblem logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_5.png,Sunburst,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_6.png,Sunburst,NA,Pop logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_7.png,Sunburst,NA,Cute logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_0.png,Marine emerald,NA,None,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_1.png,Marine emerald,NA,Familiar logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_2.png,Marine emerald,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_3.png,Marine emerald,NA,Rock logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_4.png,Marine emerald,NA,Emblem logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_5.png,Marine emerald,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_6.png,Marine emerald,NA,Pop logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_7.png,Marine emerald,NA,Cute logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_0.png,Chic white,NA,None,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_1.png,Chic white,NA,Familiar logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_2.png,Chic white,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_3.png,Chic white,NA,Rock logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_4.png,Chic white,NA,Emblem logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_5.png,Chic white,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_6.png,Chic white,NA,Pop logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_7.png,Chic white,NA,Cute logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_0.png,Cosmo black,NA,None,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_1.png,Cosmo black,NA,Familiar logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_2.png,Cosmo black,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_3.png,Cosmo black,NA,Rock logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_4.png,Cosmo black,NA,Emblem logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_5.png,Cosmo black,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_6.png,Cosmo black,NA,Pop logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
일렉트릭기타 ES2,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_7.png,Cosmo black,NA,Cute logo,Sticker area,No,No,Yes,7,71000,17750,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
전동 킥보드,electric kick scooter,https://acnhcdn.com/latest/FtrIcon/FtrKickboardElectric_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,4400,1100,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,garden,None,None,Yes,Sports,For sale
전동 킥보드,electric kick scooter,https://acnhcdn.com/latest/FtrIcon/FtrKickboardElectric_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,4400,1100,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,garden,None,None,Yes,Sports,For sale
전동 킥보드,electric kick scooter,https://acnhcdn.com/latest/FtrIcon/FtrKickboardElectric_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,4400,1100,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,garden,None,None,Yes,Sports,For sale
전동 킥보드,electric kick scooter,https://acnhcdn.com/latest/FtrIcon/FtrKickboardElectric_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,4400,1100,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,garden,None,None,Yes,Sports,For sale
전동 킥보드,electric kick scooter,https://acnhcdn.com/latest/FtrIcon/FtrKickboardElectric_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,4400,1100,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,garden,None,None,Yes,Sports,For sale
전동 킥보드,electric kick scooter,https://acnhcdn.com/latest/FtrIcon/FtrKickboardElectric_Remake_5_0.png,Pink,NA,NA,NA,No,No,No,NA,4400,1100,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,garden,None,None,Yes,Sports,For sale
코끼리 미끄럼틀,elephant slide,https://acnhcdn.com/latest/FtrIcon/FtrSlideelephant_Remake_0_0.png,Blue,NA,NA,NA,No,No,No,NA,4200,1050,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,Playground,For sale
코끼리 미끄럼틀,elephant slide,https://acnhcdn.com/latest/FtrIcon/FtrSlideelephant_Remake_1_0.png,Pink,NA,NA,NA,No,No,No,NA,4200,1050,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,Playground,For sale
코끼리 미끄럼틀,elephant slide,https://acnhcdn.com/latest/FtrIcon/FtrSlideelephant_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,4200,1050,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,Playground,For sale
코끼리 미끄럼틀,elephant slide,https://acnhcdn.com/latest/FtrIcon/FtrSlideelephant_Remake_3_0.png,Light blue,NA,NA,NA,No,No,No,NA,4200,1050,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,Playground,For sale
코끼리 미끄럼틀,elephant slide,https://acnhcdn.com/latest/FtrIcon/FtrSlideelephant_Remake_4_0.png,Yellow,NA,NA,NA,No,No,No,NA,4200,1050,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,Playground,For sale
코끼리 미끄럼틀,elephant slide,https://acnhcdn.com/latest/FtrIcon/FtrSlideelephant_Remake_5_0.png,White,NA,NA,NA,No,No,No,NA,4200,1050,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,Playground,For sale
코끼리 미끄럼틀,elephant slide,https://acnhcdn.com/latest/FtrIcon/FtrSlideelephant_Remake_6_0.png,Gray,NA,NA,NA,No,No,No,NA,4200,1050,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,Playground,For sale
코끼리 미끄럼틀,elephant slide,https://acnhcdn.com/latest/FtrIcon/FtrSlideelephant_Remake_7_0.png,Black,NA,NA,NA,No,No,No,NA,4200,1050,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,Playground,For sale
짐 볼,exercise ball,https://acnhcdn.com/latest/FtrIcon/FtrBalanceball_Remake_0_0.png,Blue,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,fitness,office,None,None,Yes,Sports,For sale
짐 볼,exercise ball,https://acnhcdn.com/latest/FtrIcon/FtrBalanceball_Remake_1_0.png,Pink,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,fitness,office,None,None,Yes,Sports,For sale
짐 볼,exercise ball,https://acnhcdn.com/latest/FtrIcon/FtrBalanceball_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,fitness,office,None,None,Yes,Sports,For sale
짐 볼,exercise ball,https://acnhcdn.com/latest/FtrIcon/FtrBalanceball_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,fitness,office,None,None,Yes,Sports,For sale
짐 볼,exercise ball,https://acnhcdn.com/latest/FtrIcon/FtrBalanceball_Remake_4_0.png,Gold,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,fitness,office,None,None,Yes,Sports,For sale
자전거 머신,exercise bike,https://acnhcdn.com/latest/FtrIcon/FtrExercisebike_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,4800,1200,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,Yes,Sports,For sale
자전거 머신,exercise bike,https://acnhcdn.com/latest/FtrIcon/FtrExercisebike_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,4800,1200,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,Yes,Sports,For sale
자전거 머신,exercise bike,https://acnhcdn.com/latest/FtrIcon/FtrExercisebike_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,4800,1200,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,Yes,Sports,For sale
자전거 머신,exercise bike,https://acnhcdn.com/latest/FtrIcon/FtrExercisebike_Remake_3_0.png,White,NA,NA,NA,No,No,No,NA,4800,1200,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,Yes,Sports,For sale
선풍기,fan,https://acnhcdn.com/latest/FtrIcon/FtrFan_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1700,425,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,child's room,None,None,Yes,Fan,For sale
