nameKor,Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Type,Catalog
히비스커스 머리핀,hibiscus hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHibiscus1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLHibiscus1.png,Yellow,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; vacation,HeadHairOrnament_Left,For sale
히비스커스 머리핀,hibiscus hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHibiscus2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLHibiscus2.png,White,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; vacation,HeadHairOrnament_Left,For sale
히비스커스 머리핀,hibiscus hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLHibiscus3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLHibiscus3.png,Pink,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; vacation,HeadHairOrnament_Left,For sale
하키 마스크,hockey mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthHockeyWhite.png,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthHockeyWhite.png,White,No,1440,360,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,goth; sporty; work,HeadFace,For sale
핫도그 마스크,hot-dog hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsSausage.png,https://acnhcdn.com/latest/FtrIcon/CapBangsSausage.png,Red,No,560,140,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,party; theatrical,Headgear_HasBang,For sale
히아신스 화관,hyacinth crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentHyacinth1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentHyacinth1.png,Red,Yes,NFS,640,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
황소 두개골,imitation cow skull,https://acnhcdn.com/latest/ClosetIcon/CapHatCowWhite.png,https://acnhcdn.com/latest/FtrIcon/CapHatCowWhite.png,White,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,goth; theatrical,HeadCap,For sale
악마 모자,imp hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeDevil0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeDevil0.png,Black,No,1760,440,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,For sale
악마 모자,imp hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeDevil1.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeDevil1.png,Red,No,1760,440,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,For sale
피에로 모자,jester's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatClown0.png,https://acnhcdn.com/latest/FtrIcon/CapHatClown0.png,Purple & yellow,No,1900,475,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; goth; party; theatrical; work,HeadCap,For sale
피에로 모자,jester's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatClown1.png,https://acnhcdn.com/latest/FtrIcon/CapHatClown1.png,Black & white,No,1900,475,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; goth; party; theatrical; work,HeadCap,For sale
피에로 모자,jester's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatClown2.png,https://acnhcdn.com/latest/FtrIcon/CapHatClown2.png,Red & blue,No,1900,475,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; goth; party; theatrical; work,HeadCap,For sale
피에로 모자,jester's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatClown3.png,https://acnhcdn.com/latest/FtrIcon/CapHatClown3.png,Green & red,No,1900,475,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; goth; party; theatrical; work,HeadCap,For sale
기수 헬멧,jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey0.png,https://acnhcdn.com/latest/FtrIcon/CapHatJockey0.png,Pink,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,HeadCap,For sale
기수 헬멧,jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey1.png,https://acnhcdn.com/latest/FtrIcon/CapHatJockey1.png,Orange,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,HeadCap,For sale
기수 헬멧,jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey2.png,https://acnhcdn.com/latest/FtrIcon/CapHatJockey2.png,Green,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,HeadCap,For sale
기수 헬멧,jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey3.png,https://acnhcdn.com/latest/FtrIcon/CapHatJockey3.png,Yellow,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,HeadCap,For sale
기수 헬멧,jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey4.png,https://acnhcdn.com/latest/FtrIcon/CapHatJockey4.png,Blue,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,HeadCap,For sale
기수 헬멧,jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey5.png,https://acnhcdn.com/latest/FtrIcon/CapHatJockey5.png,Red,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,HeadCap,For sale
기수 헬멧,jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey6.png,https://acnhcdn.com/latest/FtrIcon/CapHatJockey6.png,Black,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,HeadCap,For sale
기수 헬멧,jockey's helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatJockey7.png,https://acnhcdn.com/latest/FtrIcon/CapHatJockey7.png,White,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,HeadCap,For sale
아라비아 모자,kaffiyeh,https://acnhcdn.com/latest/ClosetIcon/CapHelmetKandula0.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetKandula0.png,White,No,NFS,800,1x1,Gulliver,,All Year,Elegant,everyday; formal,Headgear_NoEar,Not for sale
아라비아 모자,kaffiyeh,https://acnhcdn.com/latest/ClosetIcon/CapHelmetKandula1.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetKandula1.png,Red,No,NFS,800,1x1,Gulliver,,All Year,Elegant,everyday; formal,Headgear_NoEar,Not for sale
아라비아 모자,kaffiyeh,https://acnhcdn.com/latest/ClosetIcon/CapHelmetKandula2.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetKandula2.png,Black,No,NFS,800,1x1,Gulliver,,All Year,Elegant,everyday; formal,Headgear_NoEar,Not for sale
거북이 모자,kappa cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeKappa0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeKappa0.png,Green,No,980,245,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,For sale
거북이 모자,kappa cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeKappa1.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeKappa1.png,Pink,No,980,245,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,For sale
키위 모자,kiwi hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKiwi.png,https://acnhcdn.com/latest/FtrIcon/CapHatKiwi.png,Green,No,770,192,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
아이언 아머 헬멧,knight's helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceKnightIron.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceKnightIron.png,Gray,Yes,NFS,3750,1x1,Crafting,,All Year,Cool,fairy tale; goth,HeadFullFace,Not for sale
귀마개 니트 모자,knit cap with earflaps,https://acnhcdn.com/latest/ClosetIcon/CapBangsEarknit0.png,https://acnhcdn.com/latest/FtrIcon/CapBangsEarknit0.png,Beige,No,1000,250,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; comfy,Headgear_HasBang,For sale
귀마개 니트 모자,knit cap with earflaps,https://acnhcdn.com/latest/ClosetIcon/CapBangsEarknit1.png,https://acnhcdn.com/latest/FtrIcon/CapBangsEarknit1.png,Blue,No,1000,250,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; comfy,Headgear_HasBang,For sale
귀마개 니트 모자,knit cap with earflaps,https://acnhcdn.com/latest/ClosetIcon/CapBangsEarknit2.png,https://acnhcdn.com/latest/FtrIcon/CapBangsEarknit2.png,Pink,No,1000,250,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; comfy,Headgear_HasBang,For sale
귀마개 니트 모자,knit cap with earflaps,https://acnhcdn.com/latest/ClosetIcon/CapBangsEarknit3.png,https://acnhcdn.com/latest/FtrIcon/CapBangsEarknit3.png,Green,No,1000,250,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; comfy,Headgear_HasBang,For sale
귀마개 니트 모자,knit cap with earflaps,https://acnhcdn.com/latest/ClosetIcon/CapBangsEarknit4.png,https://acnhcdn.com/latest/FtrIcon/CapBangsEarknit4.png,Ruby red,No,1000,250,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; comfy,Headgear_HasBang,For sale
귀마개 니트 모자,knit cap with earflaps,https://acnhcdn.com/latest/ClosetIcon/CapBangsEarknit5.png,https://acnhcdn.com/latest/FtrIcon/CapBangsEarknit5.png,Moss green,No,1000,250,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; comfy,Headgear_HasBang,For sale
귀마개 니트 모자,knit cap with earflaps,https://acnhcdn.com/latest/ClosetIcon/CapBangsEarknit6.png,https://acnhcdn.com/latest/FtrIcon/CapBangsEarknit6.png,Gray,No,1000,250,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; comfy,Headgear_HasBang,For sale
니트캡,knit hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKnitcap0.png,https://acnhcdn.com/latest/FtrIcon/CapHatKnitcap0.png,Black,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy; comfy,HeadCap,For sale
니트캡,knit hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKnitcap1.png,https://acnhcdn.com/latest/FtrIcon/CapHatKnitcap1.png,White,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy; comfy,HeadCap,For sale
니트캡,knit hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKnitcap2.png,https://acnhcdn.com/latest/FtrIcon/CapHatKnitcap2.png,Gray,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy; comfy,HeadCap,For sale
니트캡,knit hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKnitcap3.png,https://acnhcdn.com/latest/FtrIcon/CapHatKnitcap3.png,Ochre,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy; comfy,HeadCap,For sale
니트캡,knit hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKnitcap4.png,https://acnhcdn.com/latest/FtrIcon/CapHatKnitcap4.png,Red,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy; comfy,HeadCap,For sale
니트캡,knit hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKnitcap5.png,https://acnhcdn.com/latest/FtrIcon/CapHatKnitcap5.png,Blue,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy; comfy,HeadCap,For sale
니트캡,knit hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKnitcap6.png,https://acnhcdn.com/latest/FtrIcon/CapHatKnitcap6.png,Green,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy; comfy,HeadCap,For sale
니트캡,knit hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKnitcap7.png,https://acnhcdn.com/latest/FtrIcon/CapHatKnitcap7.png,Pink,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy; comfy,HeadCap,For sale
케이트의 야구 모자,Labelle cap,https://acnhcdn.com/latest/ClosetIcon/CapHatKatecap0.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatecap0.png,Twilight,No,2400,600,1x1,Labelle,,All Year,Cool,everyday; sporty; theatrical,HeadCap,For sale
케이트의 야구 모자,Labelle cap,https://acnhcdn.com/latest/ClosetIcon/CapHatKatecap1.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatecap1.png,Midnight,No,2400,600,1x1,Labelle,,All Year,Cool,everyday; sporty; theatrical,HeadCap,For sale
케이트의 야구 모자,Labelle cap,https://acnhcdn.com/latest/ClosetIcon/CapHatKatecap2.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatecap2.png,Passion,No,2400,600,1x1,Labelle,,All Year,Cool,everyday; sporty; theatrical,HeadCap,For sale
케이트의 야구 모자,Labelle cap,https://acnhcdn.com/latest/ClosetIcon/CapHatKatecap3.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatecap3.png,Ocean,No,2400,600,1x1,Labelle,,All Year,Cool,everyday; sporty; theatrical,HeadCap,For sale
케이트의 야구 모자,Labelle cap,https://acnhcdn.com/latest/ClosetIcon/CapHatKatecap4.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatecap4.png,Sunset,No,2400,600,1x1,Labelle,,All Year,Cool,everyday; sporty; theatrical,HeadCap,For sale
케이트의 야구 모자,Labelle cap,https://acnhcdn.com/latest/ClosetIcon/CapHatKatecap5.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatecap5.png,Love,No,2400,600,1x1,Labelle,,All Year,Cool,everyday; sporty; theatrical,HeadCap,For sale
케이트의 모자,Labelle hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKatehat0.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatehat0.png,Twilight,No,2500,625,1x1,Labelle,,All Year,Gorgeous,everyday; formal; party; theatrical,HeadCap,For sale
케이트의 모자,Labelle hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKatehat1.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatehat1.png,Midnight,No,2500,625,1x1,Labelle,,All Year,Gorgeous,everyday; formal; party; theatrical,HeadCap,For sale
케이트의 모자,Labelle hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKatehat2.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatehat2.png,Passion,No,2500,625,1x1,Labelle,,All Year,Gorgeous,everyday; formal; party; theatrical,HeadCap,For sale
케이트의 모자,Labelle hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKatehat3.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatehat3.png,Ocean,No,2500,625,1x1,Labelle,,All Year,Gorgeous,everyday; formal; party; theatrical,HeadCap,For sale
케이트의 모자,Labelle hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKatehat4.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatehat4.png,Sunset,No,2500,625,1x1,Labelle,,All Year,Gorgeous,everyday; formal; party; theatrical,HeadCap,For sale
케이트의 모자,Labelle hat,https://acnhcdn.com/latest/ClosetIcon/CapHatKatehat5.png,https://acnhcdn.com/latest/FtrIcon/CapHatKatehat5.png,Love,No,2500,625,1x1,Labelle,,All Year,Gorgeous,everyday; formal; party; theatrical,HeadCap,For sale
나뭇잎 가면,leaf mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskLeaf0.png,https://acnhcdn.com/latest/FtrIcon/CapMaskLeaf0.png,Green,Yes,NFS,200,1x1,Crafting,,All Year,Cute,goth; outdoorsy,HeadFace,Not for sale
나뭇잎 달걀 껍질,leaf-egg shell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggleaf0.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggleaf0.png,None,Yes,NFS,800,1x1,Crafting,,All Year,Active,fairy tale; party; theatrical,HeadCap,Not for sale
글자 모자,lettered cap,https://acnhcdn.com/latest/ClosetIcon/CapHatLogocap0.png,https://acnhcdn.com/latest/FtrIcon/CapHatLogocap0.png,Red,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; outdoorsy; sporty,HeadCap,For sale
글자 모자,lettered cap,https://acnhcdn.com/latest/ClosetIcon/CapHatLogocap1.png,https://acnhcdn.com/latest/FtrIcon/CapHatLogocap1.png,Beige,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; outdoorsy; sporty,HeadCap,For sale
글자 모자,lettered cap,https://acnhcdn.com/latest/ClosetIcon/CapHatLogocap2.png,https://acnhcdn.com/latest/FtrIcon/CapHatLogocap2.png,Olive,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; outdoorsy; sporty,HeadCap,For sale
백합 화관,lily crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentYuri1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentYuri1.png,Colorful,Yes,NFS,480,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
러블리 코스모스 화관,lovely cosmos crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCosmos2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCosmos2.png,Colorful,Yes,NFS,1120,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
마술사 모자,mage's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatWitch0.png,https://acnhcdn.com/latest/FtrIcon/CapHatWitch0.png,Black,No,3440,860,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth,HeadCap,For sale
마술사 모자,mage's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatWitch1.png,https://acnhcdn.com/latest/FtrIcon/CapHatWitch1.png,Blue,No,3440,860,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth,HeadCap,For sale
마술사 모자,mage's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatWitch2.png,https://acnhcdn.com/latest/FtrIcon/CapHatWitch2.png,White,No,3440,860,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth,HeadCap,For sale
마술사 모자,mage's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatWitch3.png,https://acnhcdn.com/latest/FtrIcon/CapHatWitch3.png,Red,No,3440,860,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth,HeadCap,For sale
아이누족 두건,matanpushi,https://acnhcdn.com/latest/ClosetIcon/CapHatMatampushi0.png,https://acnhcdn.com/latest/FtrIcon/CapHatMatampushi0.png,Blue,No,880,220,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal,HeadCap,For sale
아이누족 두건,matanpushi,https://acnhcdn.com/latest/ClosetIcon/CapHatMatampushi1.png,https://acnhcdn.com/latest/FtrIcon/CapHatMatampushi1.png,Brown,No,880,220,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal,HeadCap,For sale
아이누족 두건,matanpushi,https://acnhcdn.com/latest/ClosetIcon/CapHatMatampushi2.png,https://acnhcdn.com/latest/FtrIcon/CapHatMatampushi2.png,Red,No,880,220,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal,HeadCap,For sale
양파 머리,matronly bun,https://acnhcdn.com/latest/ClosetIcon/CapWigOnionhair.png,https://acnhcdn.com/latest/FtrIcon/CapWigOnionhair.png,Hair Color,No,1280,320,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,theatrical,Headgear_HasEar,For sale
망사 모자,mesh cap,https://acnhcdn.com/latest/ClosetIcon/CapHatMeshcap0.png,https://acnhcdn.com/latest/FtrIcon/CapHatMeshcap0.png,Purple,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,formal; party; theatrical; work,HeadCap,For sale
