nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog
서류 더미,document stack,https://acnhcdn.com/latest/FtrIcon/FtrOfficePapers_Remake_0_1.png,NA,NA,Text documents,Writing,Yes,No,Yes,2,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,No,Office,Does not play music,No lighting,For sale
서류 더미,document stack,https://acnhcdn.com/latest/FtrIcon/FtrOfficePapers_Remake_0_2.png,NA,NA,Exam papers,Writing,Yes,No,Yes,2,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,No,Office,Does not play music,No lighting,For sale
서류 더미,document stack,https://acnhcdn.com/latest/FtrIcon/FtrOfficePapers_Remake_0_3.png,NA,NA,Storyboards,Writing,Yes,No,Yes,2,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,No,Office,Does not play music,No lighting,For sale
인형,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
인형,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
인형,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
인형,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_3_0.png,Pink,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
인형,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_4_0.png,Purple,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
인형,dolly,https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_5_0.png,White,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
황금연어 모형,dorado model,https://acnhcdn.com/latest/FtrIcon/FtrFishDoladoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,45000,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
풍이 모형,drone beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKanabunToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,600,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
쇠똥구리 모형,dung beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectFunkorogashiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,9000,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
보라금풍뎅이 모형,earth-boring dung b. model,https://acnhcdn.com/latest/FtrIcon/FtrInsectSenchikoganeToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,900,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
전자 공작 세트,electronics kit,https://acnhcdn.com/latest/FtrIcon/FtrElectronicset_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,school,facility,None,None,Yes,School,Does not play music,Emission,For sale
전자 공작 세트,electronics kit,https://acnhcdn.com/latest/FtrIcon/FtrElectronicset_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,school,facility,None,None,Yes,School,Does not play music,Emission,For sale
몰포나비 모형,emperor butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMorufuochoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,12000,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
에스프레소 머신,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Dining,Does not play music,No lighting,For sale
에스프레소 머신,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Dining,Does not play music,No lighting,For sale
에스프레소 머신,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Dining,Does not play music,No lighting,For sale
에스프레소 머신,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Dining,Does not play music,No lighting,For sale
에스프레소 머신,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_4_0.png,Green,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Dining,Does not play music,No lighting,For sale
에스프레소 머신,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_5_0.png,White,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Dining,Does not play music,No lighting,For sale
에스프레소 머신,espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_6_0.png,Black,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Dining,Does not play music,No lighting,For sale
작가 세트,essay set,https://acnhcdn.com/latest/FtrIcon/FtrWriterset_Remake_0_0.png,Blank,NA,NA,NA,No,No,No,NA,650,162,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,None,None,None,No,Study,Does not play music,No lighting,For sale
작가 세트,essay set,https://acnhcdn.com/latest/FtrIcon/FtrWriterset_Remake_1_0.png,Writer's block,NA,NA,NA,No,No,No,NA,650,162,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,None,None,None,No,Study,Does not play music,No lighting,For sale
작가 세트,essay set,https://acnhcdn.com/latest/FtrIcon/FtrWriterset_Remake_2_0.png,In progress,NA,NA,NA,No,No,No,NA,650,162,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,None,None,None,No,Study,Does not play music,No lighting,For sale
작가 세트,essay set,https://acnhcdn.com/latest/FtrIcon/FtrWriterset_Remake_3_0.png,Letter,NA,NA,NA,No,No,No,NA,650,162,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,None,None,None,No,Study,Does not play music,No lighting,For sale
쓰르라미 모형,evening cicada model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHigurashiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1650,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
바이올린,fancy violin,https://acnhcdn.com/latest/FtrIcon/FtrViolin_Remake_0_0.png,Natural,NA,NA,NA,No,No,No,NA,140000,35000,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",music,expensive,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale
바이올린,fancy violin,https://acnhcdn.com/latest/FtrIcon/FtrViolin_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,140000,35000,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",music,expensive,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale
바이올린,fancy violin,https://acnhcdn.com/latest/FtrIcon/FtrViolin_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,140000,35000,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",music,expensive,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_0_0.png,White,NA,Document,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_0_1.png,White,NA,Graph,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_0_2.png,White,NA,Illustration,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_0_3.png,White,NA,Written note,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_1_0.png,Red,NA,Document,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_1_1.png,Red,NA,Graph,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_1_2.png,Red,NA,Illustration,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_1_3.png,Red,NA,Written note,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_2_0.png,Brown,NA,Document,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_2_1.png,Brown,NA,Graph,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_2_2.png,Brown,NA,Illustration,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_2_3.png,Brown,NA,Written note,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_3_0.png,Black,NA,Document,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_3_1.png,Black,NA,Graph,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_3_2.png,Black,NA,Illustration,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
팩스,fax machine,https://acnhcdn.com/latest/FtrIcon/FtrFax_Remake_3_3.png,Black,NA,Written note,Printout,No,No,Yes,1,1500,375,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,None,None,None,Yes,Office,Does not play music,No lighting,For sale
축제 팽이,festive top set,https://acnhcdn.com/latest/FtrIcon/FtrFestivaltop.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,320,1x1,Crafting,,party,fancy,festive,None,No,Toy,Does not play music,No lighting,Not for sale
영사기,film projector,https://acnhcdn.com/latest/FtrIcon/FtrProjector.png,NA,NA,NA,NA,No,No,No,NA,2400,600,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,facility,None,None,None,Yes,Facility Decor,Does not play music,Spotlight,For sale
반디 모형,firefly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHotaruToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,900,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
장작,firewood,https://acnhcdn.com/latest/FtrIcon/FtrFirewood.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,960,1x1,Crafting,,garage,garden,None,None,No,Plants,Does not play music,No lighting,Not for sale
벼룩 모형,flea model,https://acnhcdn.com/latest/FtrIcon/FtrInsectNomiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,210,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
비오톱,floating-biotope planter,https://acnhcdn.com/latest/FtrIcon/FtrBiotope_Remake_0_0.png,Brown,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,garden,None,None,No,Plants,Does not play music,No lighting,For sale
비오톱,floating-biotope planter,https://acnhcdn.com/latest/FtrIcon/FtrBiotope_Remake_1_0.png,Artistic,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,garden,None,None,No,Plants,Does not play music,No lighting,For sale
비오톱,floating-biotope planter,https://acnhcdn.com/latest/FtrIcon/FtrBiotope_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,garden,None,None,No,Plants,Does not play music,No lighting,For sale
비오톱,floating-biotope planter,https://acnhcdn.com/latest/FtrIcon/FtrBiotope_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,1600,400,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,garden,None,None,No,Plants,Does not play music,No lighting,For sale
플로어 사인,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_0_0.png,Warning,NA,NA,NA,No,No,No,NA,890,222,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,For sale
플로어 사인,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_1_0.png,Stop,NA,NA,NA,No,No,No,NA,890,222,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,For sale
플로어 사인,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_2_0.png,No Entry,NA,NA,NA,No,No,No,NA,890,222,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,For sale
플로어 사인,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_3_0.png,Slippery,NA,NA,NA,No,No,No,NA,890,222,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,For sale
플로어 사인,floor sign,https://acnhcdn.com/latest/FtrIcon/FtrSafetycone_Remake_4_0.png,No Parking,NA,NA,NA,No,No,No,NA,890,222,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,For sale
파리 모형,fly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHaeToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,180,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
럭비공,football,https://acnhcdn.com/latest/FtrIcon/FtrFootball.png,NA,NA,NA,NA,No,No,No,NA,400,100,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,fitness,school,None,None,No,Sports,Does not play music,No lighting,For sale
초롱아귀 모형,football fish model,https://acnhcdn.com/latest/FtrIcon/FtrFishChouchinankouToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,7500,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
운세 세트,fortune-telling set,https://acnhcdn.com/latest/FtrIcon/FtrPsychicset_Remake_0_0.png,Purple,NA,NA,NA,No,No,No,NA,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,None,None,Yes,Study,Does not play music,Candle,For sale
운세 세트,fortune-telling set,https://acnhcdn.com/latest/FtrIcon/FtrPsychicset_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,None,None,Yes,Study,Does not play music,Candle,For sale
아로마 디퓨저,fragrance diffuser,https://acnhcdn.com/latest/FtrIcon/FtrAromadiffuser_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Beauty,Does not play music,Emission,For sale
아로마 디퓨저,fragrance diffuser,https://acnhcdn.com/latest/FtrIcon/FtrAromadiffuser_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Beauty,Does not play music,Emission,For sale
