index,nameKor,nameJpn,nameEng,gender,birth,personality,species,phraseKor,phraseEng,coffeeBean,milkAmount,sugarCount,hobby,likeMusic,likeStyles,likeColors,wallPaper,floor,funitures,amiiboCardUrl,detailUrl,exteriorUrl,interiorUrl,iconUrl,posterUrl
258,바닐라,バニラ,Daisy,f,11월 16일,친절함,강아지,그렇죠,bow-WOW,블루마운틴,듬뿍,3,Education,숲 속 생활,Simple#Cute,Colorful#Blue,파란 풀꽃 벽,하얀 심플 카펫 바닥,4125;4132;3701;3702;2560;4003;4111;7134;3467;7132;3252;7346,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_258.png?alt=media&token=ca11389e-7ee6-41e0-b4d4-803f023d6fb5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_258_daisy.png?alt=media&token=255ae98a-eab4-4dc5-8e11-3ef1c57e6322,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_258_Daisy.png?alt=media&token=2c97dc93-224c-43d6-a184-1c0042575657,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_258_Daisy.png?alt=media&token=0c2d58fc-6541-4ac0-aa33-2f9dfe4abaf8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_258.png?alt=media&token=da0cbf76-f630-4991-9b3c-a3040d4d8f9c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_258_Daisy.png?alt=media&token=048c153f-d305-4563-af70-43ec1286d875
259,땀띠,アセクサ,Stinky,m,08월 17일,운동광,고양이,아뵤,GAHHHH,블루마운틴,적당히,2,Fitness,K.K.플라멩코,Active#Simple,Red#Blue,레슬링 경기장 벽,레슬링 경기장 바닥,1452;1708;4013;4078;3672;7800;7150;3560;4753;1456,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_259.png?alt=media&token=3bb19491-3aad-4331-a6f3-b220efe473a6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_259_stinky.png?alt=media&token=449955d2-df32-48bd-bf20-d53066b5d137,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_259_Stinky.png?alt=media&token=ae7212ea-85d3-4152-b13c-5b121a9a2ea3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_259_Stinky.png?alt=media&token=c419902e-4c4c-4b17-b791-5f8bf67caac5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_259.png?alt=media&token=63a8ab00-b671-4033-9432-7a64900a00b5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_259_Stinky.png?alt=media&token=e2fa298d-ca7f-4221-a49c-eee7a3ad40b9
260,에이프릴,エイプリル,Tammi,f,04월 02일,아이돌,원숭이,와우,chimpy,모카,적당히,2,Fashion,K.K.차이나,Cute#Active,Purple#Green,대나무 벽,대나무 바닥,6031;7796;7797;10743;7282;3971;3974;717;3344;3344;1606;3970;4033,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_260.png?alt=media&token=235aea0c-de13-4aef-8aba-7e1cd9571529,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_260_tammi.png?alt=media&token=bdd3ecfb-910c-4f52-9c3f-ba6fa21b783e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_260_Tammi.png?alt=media&token=1ff46110-ebc8-417f-8180-05972624378a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_260_Tammi.png?alt=media&token=fab8dcd7-8cb8-4391-86df-4535156cd9b2,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_260.png?alt=media&token=0254bfed-d96e-403a-8c4b-842232267cbc,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_260_Tammi.png?alt=media&token=51692678-46c1-4016-add9-6fd5fc4f8f82
261,맘모,はじめ,Tucker,m,09월 07일,먹보,코끼리,쀼쀼,fuzzers,모카,적당히,2,Nature,K.K.아프리카,Active#Simple,Yellow#Orange,정글 벽,진흙탕 바닥,343;343;10743;7043;3398;3398;7345;4093;3398;4073,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_261.png?alt=media&token=fa78ee84-d6e5-4ea8-a262-dae662548c47,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_261_tucker.png?alt=media&token=6bd50eae-79a2-44fd-83fe-64c8c8f4b318,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_261_Tucker.png?alt=media&token=b97d9757-ec6c-4ffb-b544-1ae049fb6ed6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_261_Tucker.png?alt=media&token=37a75de3-8a36-4cd2-a117-d11171c93466,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_261.png?alt=media&token=f4aeab5c-6c0a-4c37-b0b0-d2b4ce9710ff,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_261_Tucker.png?alt=media&token=1489a5b2-10af-4fca-80da-cb5adf5739d3
262,신옥,しのぶ,Blanche,f,12월 21일,성숙함,타조,그랬구나,quite so,블루마운틴,듬뿍,3,Nature,K.K.샤미센 연주곡,Elegant#Gorgeous,Black#Brown,평범한 다도실 벽,일본식 돗자리 바닥,3230;1029;725;7047;7865;3551;3974;4033;3970,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_262.png?alt=media&token=174a0919-473b-4e7f-8be4-64a37a47bc3c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_262_blanche.png?alt=media&token=a8f83d78-bf44-420a-8932-cd9bca1795cf,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_262_Blanche.png?alt=media&token=ba9236ce-c688-46f9-bbac-e3e60b649d1e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_262_Blanche.png?alt=media&token=aab5c5e3-3dce-40e5-9272-20eb10345487,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_262.png?alt=media&token=f8fa1760-fea2-44e4-ad4c-688cf92a94bd,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_262_Blanche.png?alt=media&token=7acc1fac-9c21-46e6-a864-d1528f9a9f7f
263,대길,モサキチ,Gaston,m,10월 28일,무뚝뚝,토끼,쿨럭,mon chou,블루마운틴,듬뿍,3,Education,K.K.의 노래,Simple#Gorgeous,Brown#Orange,폐허 벽,폐허 바닥,4008;717;3229;4393;7161;4038;10742;7160;5970;3697;7345,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_263.png?alt=media&token=d1a384d9-dc5d-46a4-88d2-a644bb8f56de,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_263_gaston.png?alt=media&token=74c5fad8-556d-44bd-af16-4709994f82b8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_263_Gaston.png?alt=media&token=a9ac9660-2dd5-4234-8985-ec2312652263,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_263_Gaston.png?alt=media&token=4164bbe1-9b9b-4988-a509-469f0299d52a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_263.png?alt=media&token=17fb7616-3172-40a1-904c-ff78828143e5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_263_Gaston.png?alt=media&token=48abed0d-e747-438a-bf9e-f7f8682313dc
264,쭈니,ジュン,Marshal,m,09월 29일,느끼함,다람쥐,어짜피,sulky,킬리만자로,살짝,1,Music,K.K.보사노바,Elegant#Cool,Light blue#Blue,파란 잔꽃무늬 벽지,믹스우드 바닥,2554;1081;3681;9766;1161;3615;1845;8394;3271;3560;915;7337;4338;920;954;8297;1866;3194;918,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_264.png?alt=media&token=b53e9963-c9da-43fc-8e9c-46f95d1dadc9,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_264_marshal.png?alt=media&token=0082f752-b803-4000-a45a-e006da84a389,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_264_Marshal.png?alt=media&token=b090d113-bc53-4c1c-a1ab-f59bb75e6b3a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_264_Marshal.png?alt=media&token=df54e402-bf6d-48e8-b82f-a292f9a9890e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_264.png?alt=media&token=d71ae7cd-beaf-41f9-ae52-e0d3e71e9af1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_264_Marshal.png?alt=media&token=b7abb57e-444b-4a63-914f-1561973c07c6
265,꽃지,ためこ,Gala,f,03월 05일,친절함,돼지,땡그랑,snortie,모카,없음,0,Education,동물의 마을,Cute#Elegant,Pink#White,르네상스풍 벽,밝은 나무 바닥,2554;7348;5931;3672;1750;3784;742;794;1165;3958;3783;9814;1850;839;839;1744;7453;3065,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_265.png?alt=media&token=b21b19ac-4b80-4ee1-b114-e03e4dff3a76,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_265_gala.png?alt=media&token=46721751-5639-4dac-869b-e8810841731f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_265_Gala.png?alt=media&token=169f4e95-b730-44b6-b988-24144411607d,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_265_Gala.png?alt=media&token=b3cb16d3-c2d9-4cb5-9091-640fcf10ffb2,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_265.png?alt=media&token=549c28da-78fe-4893-b61d-bf68d925df6e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_265_Gala.png?alt=media&token=05071a93-134a-4c7d-98e3-6b4e3d876d2f
266,리처드,リチャード,Joey,m,01월 03일,먹보,오리,그래유,bleeeeeck,블렌드,없음,0,Play,뱃노래2001,Simple#Simple,Green#Blue,남쪽 해변 벽,모래사장 바닥,7148;4048;3348;9584;664;1117;1708;3684;7358;3345,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_266.png?alt=media&token=c450fbaa-ec63-4202-8c0e-6688c1c9cc9e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_266_joey.png?alt=media&token=ac34ca5f-27f8-44c0-a7b5-db884ff42fe6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_266_Joey.png?alt=media&token=02119baf-88cb-4ae3-85c4-22c8db9f1647,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_266_Joey.png?alt=media&token=3a20f446-aaed-4861-ad5a-064daac6daec,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_266.png?alt=media&token=324fb96a-708b-4f9f-b966-92e624356331,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_266_Joey.png?alt=media&token=bdf354e5-a732-4b99-a7b0-43c5de127523
267,로타,ロッタ,Pippy,f,06월 14일,아이돌,토끼,울랄라,li'l hare,블루마운틴,듬뿍,3,Fashion,드라이브,Cute#Simple,Green#Brown,장난기 넘치는 벽지,파란 페인트 마룻바닥,2554;4015;3683;1913;7528;4003;3122;1792;3621;9546;3443;3252;1783;7338,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_267.png?alt=media&token=1796078b-a6ac-49e3-b370-90523b66ac73,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_267_pippy.png?alt=media&token=59b7cfbb-22fb-4698-916b-cb8b88711e7f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_267_Pippy.png?alt=media&token=366d2545-b330-4ce4-926d-15962618b58c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_267_Pippy.png?alt=media&token=b414f623-08d5-43d7-ab2f-7be9c317e4e1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_267.png?alt=media&token=0d5204ea-72e0-4d50-b599-7e21b698c441,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_267_Pippy.png?alt=media&token=56e8b1fb-52b9-4e27-8d1f-270ce6c1f3df
268,바야시코프,ヴァヤシコフ,Buck,m,04월 04일,운동광,말,농담,pardner,모카,살짝,1,Fitness,내가 있는 곳,Active#Simple,Gray#Brown,파스텔 도트 벽지,초록 데코타일 바닥,3205;3672;1792;4756;85;7134;4125;4762;3252;1870;2736,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_268.png?alt=media&token=7d2bc138-9ab7-442c-a067-bd7cd367294f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_268_buck.png?alt=media&token=2df17b01-58e6-479f-b44e-4417fec443b7,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_268_Buck.png?alt=media&token=22a0f079-2027-4c77-8514-31499c3dcc0f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_268_Buck.png?alt=media&token=d9308c8b-1053-44ba-9662-0cc2880f4a4c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_268.png?alt=media&token=c1cb6c7a-973b-451b-96cc-7a7dfeb4ca7a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_268_Buck.png?alt=media&token=eb17cf64-c161-4390-b737-5bd8bd13d301
269,사라,サラ,Bree,f,07월 07일,성숙함,생쥐,글치머,cheeseball,블렌드,적당히,2,Fashion,K.K.보사노바,Elegant#Gorgeous,Black#Blue,화이트 보태니컬 타일 벽,블루 모로칸 타일 바닥,4052;4051;4049;2776;3775;4098;1840;4054;4003;1227;4048,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_269.png?alt=media&token=58557e8a-252c-4ad7-90f5-71bbc17196a8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_269_bree.png?alt=media&token=7b62da42-d026-44ec-82c4-d920e9c58e11,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_269_Bree.png?alt=media&token=ddb241d9-5590-4aba-953d-77412eaa7328,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_269_Bree.png?alt=media&token=7dce80f8-5922-454d-ab52-8775259bae73,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_269.png?alt=media&token=e222d717-3663-430e-98fd-f9ce5ef98053,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_269_Bree.png?alt=media&token=5ad72488-bc47-4403-a95c-ecab990eb41a
270,마이크,マイク,Rooney,m,12월 01일,무뚝뚝,캥거루,아자,punches,블루마운틴,살짝,1,Fitness,K.K.할리우드,Active#Active,Gray#Black,그레이 강판 벽,철판 바닥,1452;290;7152;4013;7653;3560;3960;3431;3560;1456;4003;7800,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_270.png?alt=media&token=3520b3e1-1db0-413c-9320-0d75dc4eecfd,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_270_rooney.png?alt=media&token=a72a273b-3c06-4e7f-8899-e4edd110819b,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_270_Rooney.png?alt=media&token=a15bc344-612f-4726-a3ba-5be778dce41e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_270_Rooney.png?alt=media&token=2caa1a29-97a5-403f-baf1-ceeb1c937d5e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_270.png?alt=media&token=f4a24a46-e8c8-444b-b8c2-5beeeaa062d6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_270_Rooney.png?alt=media&token=42a91db8-54f4-4111-bcd6-dec0f7473ecd
271,카를로스,カルロス,Curlos,m,05월 08일,느끼함,양,자기야,shearly,킬리만자로,듬뿍,3,Nature,K.K.살사,Active#Gorgeous,Red#Green,거친 나무 벽,다크 헤링본 바닥,791;2554;7348;1803;1277;1177;4139;954;4123;4138;383;4144;704,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_271.png?alt=media&token=f7dba73e-6d99-4aa8-ba56-5cd4fa6f7ca8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_271_curlos.png?alt=media&token=96b69f5e-0e89-4c00-b9cc-78d7e0b88ad4,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_271_Curlos.png?alt=media&token=20d35748-10ca-4e42-bb8e-02ec76c9bcde,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_271_Curlos.png?alt=media&token=61104c71-7d54-458d-89f1-c981a0990c68,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_271.png?alt=media&token=93658686-f430-4f87-a599-9e1f3082771a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_271_Curlos.png?alt=media&token=816ba135-1b01-484c-9efe-f07018467906
272,릴리,リリィ,Skye,f,03월 24일,친절함,늑대,후와와,airmail,킬리만자로,없음,0,Music,숲 속 생활,Cute#Cute,Blue#White,블루 하트 벽지,하얀 심플 카펫 바닥,7236;2554;4027;2605;3681;1081;3439;7346;1161;2560;1836;3438;4111;3949,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_272.png?alt=media&token=60779876-56f5-42ae-99c5-6ed8de0bdb7e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_272_skye.png?alt=media&token=854235b0-227c-48ad-a2d5-26fb7dfbc7ee,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_272_Skye.png?alt=media&token=f7bd9cd0-6b78-4bd5-8766-1f9b6fdc75e1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_272_Skye.png?alt=media&token=db8296a3-9561-4e33-9ba3-debbfdb13684,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_272.png?alt=media&token=370365dc-a3a3-48f8-9ddf-536e765a33c8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_272_Skye.png?alt=media&token=37afa40e-b50f-4250-a7a4-05b0a16ff45d
273,진상,ジンペイ,Moe,m,01월 12일,먹보,고양이,그치,myawn,킬리만자로,없음,0,Play,이틀 전,Active#Simple,Black#Gray,파란 메트로 타일 벽,스트라이프 바닥,3995;7134;1561;4003;3208;4759;4762;3623;1559;4761,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_273.png?alt=media&token=52b2db41-d221-4d64-b83c-f66a8ec566df,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_273_moe.png?alt=media&token=6c6a0cfc-4dca-457f-98d3-ed841fecd3bf,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_273_Moe.png?alt=media&token=72158dda-8c9b-4d29-b78e-dfc1d4380779,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_273_Moe.png?alt=media&token=8122c605-4e50-4284-ae70-5cb3bc12a1bb,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_273.png?alt=media&token=a2f7b07f-ddd4-45f2-8173-05550fbd92f8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_273_Moe.png?alt=media&token=a37eba79-9d46-454b-b3e4-c1d7f712bdfb
274,플라라,フララ,Flora,f,02월 09일,아이돌,타조,밍고밍고,pinky,모카,적당히,2,Play,페루의 노래,Cute#Active,Colorful#Pink,초원 벽,오아시스 바닥,5972;335;336;335;336;1434;4042;3697;1429,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_274.png?alt=media&token=0c1a0f54-8c5f-42c2-8d5a-6e928f37e47f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_274_flora.png?alt=media&token=53dc01b5-13c1-499a-8749-a929a0a36682,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_274_Flora.png?alt=media&token=5daaec0f-4491-405b-858a-b005ed45d12f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_274_Flora.png?alt=media&token=ee3b4c28-d6a6-452d-b9e7-60bd59f26f1b,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_274.png?alt=media&token=b294b517-c735-4bf6-8e34-c0785c7d5ef0,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_274_Flora.png?alt=media&token=f44740b0-da01-4cc5-8ba6-08cdf335d124
